cell,x,y,z,volume,initial,numerical,exact,error,absError
69,-1.6666666666700001e+00,-3.3333333333199999e-01,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,8.5701688448700006e-02,1.2206246421144207e-01,-3.6360775762742062e-02,3.6360775762742062e-02
70,-1.6666666666700001e+00,3.3333333333600002e-01,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,8.5701688448700006e-02,1.2206246421127075e-01,-3.6360775762570741e-02,3.6360775762570741e-02
71,-1.3333333333299999e+00,6.6666666666899999e-01,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,1.8202017738800000e-01,2.0829578242708061e-01,-2.6275605039080607e-02,2.6275605039080607e-02
72,-1.3333333333299999e+00,1.3333333333399999e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,7.6911814864499994e-02,8.9382044975854155e-02,-1.2470230111354161e-02,1.2470230111354161e-02
73,-1.6666666666700001e+00,1.6666666666700001e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,2.4514773263899999e-02,2.1289103396030060e-02,3.2256698678699396e-03,3.2256698678699396e-03
74,-1.6666666666700001e+00,2.3333333333300001e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,3.3929952616500001e-03,2.5544705338816690e-03,8.3852472776833106e-04,8.3852472776833106e-04
75,-1.3333333333299999e+00,2.6666666666699999e+00,5.0000000000000003e-02,4.9999999999899999e-02,0.0000000000000000e+00,1.1397235345400000e-03,1.2568609204558392e-03,-1.1713738591583923e-04,1.1713738591583923e-04
76,-1.3333333333299999e+00,3.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,1.4447537456900000e-04,3.3611625533845697e-05,1.1086374903515431e-04,1.1086374903515431e-04
77,-1.6666666666600001e+00,3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,2.2856347455200000e-05,1.8111984802222207e-06,2.1045148974977780e-05,2.1045148974977780e-05
78,-1.6666666666600001e+00,4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,1.6269094329900000e-06,9.9275874574640308e-09,1.6169818455325360e-06,1.6169818455325360e-06
79,-1.3333333333299999e+00,4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,2.7818496586600000e-07,1.0061352448935830e-09,2.7717883062110643e-07,2.7717883062110643e-07
80,-6.6666666667300001e-01,-4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,1.0340489696500000e-06,2.3446960529344054e-09,1.0317042735970656e-06,1.0317042735970656e-06
81,-3.3333333333900000e-01,-4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,7.0788813480800004e-06,5.6920470822909734e-08,7.0219608772570907e-06,7.0219608772570907e-06
82,-3.3333333333800003e-01,-3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,8.4396743891400000e-05,1.0384624732820901e-05,7.4012119158579104e-05,7.4012119158579104e-05
83,-6.6666666667200003e-01,-3.3333333333300001e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,4.3906223100500001e-04,7.8328481307016187e-05,3.6073374969798383e-04,3.6073374969798383e-04
84,-6.6666666667100005e-01,-2.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,4.0186969000699999e-03,2.9289867880500325e-03,1.0897101120199673e-03,1.0897101120199673e-03
85,-3.3333333333699999e-01,-2.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,1.5862682064699998e-02,1.4646223578335954e-02,1.2164584863640446e-03,1.2164584863640446e-03
86,-3.3333333333600002e-01,-1.6666666666700001e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,8.5701688448700006e-02,1.2206246421127075e-01,-3.6360775762570741e-02,3.6360775762570741e-02
87,-6.6666666666899999e-01,-1.3333333333299999e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,1.8202017738800000e-01,2.0829578242708061e-01,-2.6275605039080607e-02,2.6275605039080607e-02
88,-6.6666666666800001e-01,-6.6666666666700003e-01,5.0000000000000003e-02,5.0000000000099999e-02,1.0000000000000000e+00,5.4740361856800002e-01,4.8541217632616906e-01,6.1991442241830952e-02,6.1991442241830952e-02
89,-3.3333333333400000e-01,-3.3333333333300003e-01,5.0000000000000003e-02,5.0000000000099999e-02,1.0000000000000000e+00,7.6459681264799995e-01,6.9985310758236374e-01,6.4743705065636203e-02,6.4743705065636203e-02
90,-3.3333333333300003e-01,3.3333333333400000e-01,5.0000000000000003e-02,5.0000000000099999e-02,1.0000000000000000e+00,7.6459681264799995e-01,6.9985310758236374e-01,6.4743705065636203e-02,6.4743705065636203e-02
91,-6.6666666666700003e-01,6.6666666666800001e-01,5.0000000000000003e-02,5.0000000000099999e-02,1.0000000000000000e+00,5.4740361856800002e-01,4.8541217632616906e-01,6.1991442241830952e-02,6.1991442241830952e-02
92,-6.6666666666600005e-01,1.3333333333299999e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,1.8202017738900000e-01,2.0829578242755542e-01,-2.6275605038555416e-02,2.6275605038555416e-02
93,-3.3333333333199999e-01,1.6666666666700001e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,8.5701688448700006e-02,1.2206246421144207e-01,-3.6360775762742062e-02,3.6360775762742062e-02
94,-3.3333333333100001e-01,2.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,1.5862682064699998e-02,1.4646223578366790e-02,1.2164584863332082e-03,1.2164584863332082e-03
95,-6.6666666666399998e-01,2.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,4.0186969000799997e-03,2.9289867880656116e-03,1.0897101120143880e-03,1.0897101120143880e-03
96,-6.6666666666300001e-01,3.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,4.3906223100799999e-04,7.8328481307551838e-05,3.6073374970044817e-04,3.6073374970044817e-04
97,-3.3333333332900000e-01,3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,8.4396743891899993e-05,1.0384624732853697e-05,7.4012119159046300e-05,7.4012119159046300e-05
98,-3.3333333332800003e-01,4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,7.0788813480999996e-06,5.6920470823129440e-08,7.0219608772768698e-06,7.0219608772768698e-06
99,-6.6666666666200003e-01,4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,1.0340489696500000e-06,2.3446960529540034e-09,1.0317042735970459e-06,1.0317042735970459e-06
100,6.6666666666200003e-01,-4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,1.0340489696500000e-06,2.3446960529540034e-09,1.0317042735970459e-06,1.0317042735970459e-06
101,3.3333333332800003e-01,-4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,7.0788813480999996e-06,5.6920470823129440e-08,7.0219608772768698e-06,7.0219608772768698e-06
102,3.3333333332900000e-01,-3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,8.4396743891899993e-05,1.0384624732853697e-05,7.4012119159046300e-05,7.4012119159046300e-05
103,6.6666666666300001e-01,-3.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,4.3906223100799999e-04,7.8328481307551838e-05,3.6073374970044817e-04,3.6073374970044817e-04
104,6.6666666666399998e-01,-2.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,4.0186969000799997e-03,2.9289867880656116e-03,1.0897101120143880e-03,1.0897101120143880e-03
105,3.3333333333100001e-01,-2.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,1.5862682064699998e-02,1.4646223578366790e-02,1.2164584863332082e-03,1.2164584863332082e-03
106,3.3333333333199999e-01,-1.6666666666700001e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,8.5701688448700006e-02,1.2206246421144207e-01,-3.6360775762742062e-02,3.6360775762742062e-02
107,6.6666666666600005e-01,-1.3333333333299999e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,1.8202017738900000e-01,2.0829578242755542e-01,-2.6275605038555416e-02,2.6275605038555416e-02
108,6.6666666666700003e-01,-6.6666666666800001e-01,5.0000000000000003e-02,5.0000000000099999e-02,1.0000000000000000e+00,5.4740361856800002e-01,4.8541217632616906e-01,6.1991442241830952e-02,6.1991442241830952e-02
109,3.3333333333300003e-01,-3.3333333333400000e-01,5.0000000000000003e-02,5.0000000000099999e-02,1.0000000000000000e+00,7.6459681264799995e-01,6.9985310758236374e-01,6.4743705065636203e-02,6.4743705065636203e-02
110,3.3333333333400000e-01,3.3333333333300003e-01,5.0000000000000003e-02,5.0000000000099999e-02,1.0000000000000000e+00,7.6459681264799995e-01,6.9985310758236374e-01,6.4743705065636203e-02,6.4743705065636203e-02
111,6.6666666666800001e-01,6.6666666666700003e-01,5.0000000000000003e-02,5.0000000000099999e-02,1.0000000000000000e+00,5.4740361856800002e-01,4.8541217632616906e-01,6.1991442241830952e-02,6.1991442241830952e-02
112,6.6666666666899999e-01,1.3333333333299999e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,1.8202017738800000e-01,2.0829578242708061e-01,-2.6275605039080607e-02,2.6275605039080607e-02
113,3.3333333333600002e-01,1.6666666666700001e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,8.5701688448700006e-02,1.2206246421127075e-01,-3.6360775762570741e-02,3.6360775762570741e-02
114,3.3333333333699999e-01,2.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,1.5862682064699998e-02,1.4646223578335954e-02,1.2164584863640446e-03,1.2164584863640446e-03
115,6.6666666667100005e-01,2.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,4.0186969000699999e-03,2.9289867880500325e-03,1.0897101120199673e-03,1.0897101120199673e-03
116,6.6666666667200003e-01,3.3333333333300001e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,4.3906223100500001e-04,7.8328481307016187e-05,3.6073374969798383e-04,3.6073374969798383e-04
117,3.3333333333800003e-01,3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,8.4396743891400000e-05,1.0384624732820901e-05,7.4012119158579104e-05,7.4012119158579104e-05
118,3.3333333333900000e-01,4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,7.0788813480800004e-06,5.6920470822909734e-08,7.0219608772570907e-06,7.0219608772570907e-06
119,6.6666666667300001e-01,4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,1.0340489696500000e-06,2.3446960529344054e-09,1.0317042735970656e-06,1.0317042735970656e-06
120,1.3333333333299999e+00,-4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,2.7818496586600000e-07,1.0061352448935830e-09,2.7717883062110643e-07,2.7717883062110643e-07
121,1.6666666666600001e+00,-4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000099999e-02,0.0000000000000000e+00,1.6269094329900000e-06,9.9275874574640308e-09,1.6169818455325360e-06,1.6169818455325360e-06
122,1.6666666666600001e+00,-3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,2.2856347455200000e-05,1.8111984802222207e-06,2.1045148974977780e-05,2.1045148974977780e-05
123,1.3333333333299999e+00,-3.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,0.0000000000000000e+00,1.4447537456900000e-04,3.3611625533845697e-05,1.1086374903515431e-04,1.1086374903515431e-04
