cell,x,y,z,volume,initial,numerical,exact,error,absError
98,3.3333333333315410e-02,2.3333333333425460e-01,5.0000000000000010e-02,3.1250000000102349e-05,0.0000000000000000e+00,7.3977182000482278e-01,7.3907380036498105e-01,6.9801963984172932e-04,6.9801963984172932e-04
99,4.1666666666645320e-02,2.4166666666760761e-01,5.0000000000000003e-02,3.1250000000101631e-05,0.0000000000000000e+00,7.1964546816894825e-01,7.1916869271038142e-01,4.7677545856683601e-04,4.7677545856683601e-04
100,4.1666666666650462e-02,2.5833333333433778e-01,5.0000000000000003e-02,3.1250000000101462e-05,0.0000000000000000e+00,6.8256593702972002e-01,6.8246560687245728e-01,1.0033015726274019e-04,1.0033015726274019e-04
101,3.3333333333323077e-02,2.6666666666771788e-01,5.0000000000000003e-02,3.1250000000111823e-05,0.0000000000000000e+00,6.6534458484841130e-01,6.6546503888249531e-01,-1.2045403408400546e-04,1.2045403408400546e-04
102,3.3333333333325603e-02,2.8333333333445088e-01,5.0000000000000003e-02,3.1250000000112033e-05,0.0000000000000000e+00,6.2658071502428891e-01,6.2587290809807539e-01,7.0780692621352781e-04,7.0780692621352781e-04
103,4.1666666666658143e-02,2.9166666666780089e-01,5.0000000000000003e-02,3.1250000000111321e-05,0.0000000000000000e+00,6.0400812565401352e-01,6.0355339059047330e-01,4.5473506354021254e-04,4.5473506354021254e-04
104,4.1666666666663299e-02,3.0833333333453111e-01,5.0000000000000010e-02,3.1250000000111213e-05,0.0000000000000000e+00,5.6158473690947253e-01,5.6156055304612873e-01,2.4183863343796297e-05,2.4183863343796297e-05
105,3.3333333333333277e-02,3.1666666666791421e-01,5.0000000000000003e-02,3.1250000000121723e-05,0.0000000000000000e+00,5.4142707613631413e-01,5.4165544539142318e-01,-2.2836925510905104e-04,2.2836925510905104e-04
106,3.3333333333335782e-02,3.3333333333464721e-01,5.0000000000000003e-02,3.1250000000121770e-05,0.0000000000000000e+00,4.9796140905561881e-01,4.9726094768058116e-01,7.0046137503765316e-04,7.0046137503765316e-04
107,4.1666666666670953e-02,3.4166666666799428e-01,5.0000000000000003e-02,3.1250000000121133e-05,0.0000000000000000e+00,4.7349842192961672e-01,4.7307660091525189e-01,4.2182101436483155e-04,4.2182101436483155e-04
108,4.1666666666676087e-02,3.5833333333472439e-01,4.9999999999999989e-02,3.1250000000121282e-05,0.0000000000000000e+00,4.2677572569069899e-01,4.2682801469107484e-01,-5.2289000375849159e-05,5.2289000375849159e-05
109,3.3333333333343457e-02,3.6666666666811060e-01,5.0000000000000003e-02,3.1250000000131548e-05,0.0000000000000000e+00,4.0417803496547461e-01,4.0450849718335102e-01,-3.3046221787641494e-04,3.3046221787641494e-04
