cell,x,y,z,volume,initial,numerical,exact,error,absError
97,1.3333333333299999e-01,4.3333333333500001e-01,5.0000000000000003e-02,1.2500000000000000e-04,-4.0673664308345364e-01,-2.8169506916999998e-01,-4.0673664308345409e-01,1.2504157391345411e-01,1.2504157391345411e-01
98,1.3333333333299999e-01,4.6666666666800000e-01,5.0000000000000003e-02,1.2500000000000000e-04,-5.8778525229755607e-01,-5.1928783557000002e-01,-5.8778525229755640e-01,6.8497416727556382e-02,6.8497416727556382e-02
99,1.1666666666700000e-01,4.8333333333500000e-01,5.0000000000000003e-02,1.2500000000099999e-04,-5.8778525230263978e-01,-5.1928783556900004e-01,-5.8778525230263945e-01,6.8497416733639405e-02,6.8497416733639405e-02
100,1.1666666666700000e-01,5.1666666666799999e-01,5.0000000000000003e-02,1.2499999999899999e-04,-7.4314482548440119e-01,-6.2559680615100000e-01,-7.4314482548440097e-01,1.1754801933340098e-01,1.1754801933340098e-01
101,1.3333333333399999e-01,5.3333333333499999e-01,5.0000000000000003e-02,1.2500000000000000e-04,-8.6602540379176896e-01,-7.5488888726100001e-01,-8.6602540379176929e-01,1.1113651653076928e-01,1.1113651653076928e-01
102,1.3333333333399999e-01,5.6666666666800003e-01,5.0000000000000003e-02,1.2499999999899999e-04,-9.5105651629903687e-01,-8.6697634778699995e-01,-9.5105651629903676e-01,8.4080168512036813e-02,8.4080168512036813e-02
103,1.1666666666700000e-01,5.8333333333500004e-01,5.0000000000000003e-02,1.2499999999899999e-04,-9.5105651629903687e-01,-8.6697634778499999e-01,-9.5105651629903676e-01,8.4080168514036768e-02,8.4080168514036768e-02
104,1.1666666666700000e-01,6.1666666666799996e-01,5.0000000000000003e-02,1.2499999999899999e-04,-9.9452189536936797e-01,-9.0688332155899998e-01,-9.9452189536936797e-01,8.7638573810367992e-02,8.7638573810367992e-02
105,1.3333333333399999e-01,6.3333333333399999e-01,5.0000000000000003e-02,1.2500000000000000e-04,-9.9452189536739766e-01,-9.3974080814600003e-01,-9.9452189536739755e-01,5.4781087221397518e-02,5.4781087221397518e-02
106,1.3333333333399999e-01,6.6666666666700003e-01,5.0000000000000003e-02,1.2500000000000000e-04,-9.5105651629321208e-01,-8.8350936259299995e-01,-9.5105651629321197e-01,6.7547153700212026e-02,6.7547153700212026e-02
107,1.1666666666700000e-01,6.8333333333400004e-01,5.0000000000000003e-02,1.2500000000000000e-04,-9.5105651629321208e-01,-8.8350936258900004e-01,-9.5105651629321197e-01,6.7547153704211937e-02,6.7547153704211937e-02
108,1.1666666666700000e-01,7.1666666666699996e-01,5.0000000000000003e-02,1.2500000000000000e-04,-8.6602540378234472e-01,-8.4177123196100001e-01,-8.6602540378234405e-01,2.4254171821344039e-02,2.4254171821344039e-02
109,1.3333333333399999e-01,7.3333333333399997e-01,5.0000000000000003e-02,1.2500000000000000e-04,-7.4314482547178906e-01,-7.6564368093400004e-01,-7.4314482547178873e-01,-2.2498855462211309e-02,2.2498855462211309e-02
110,1.3333333333399999e-01,7.6666666666700001e-01,5.0000000000000003e-02,1.2500000000000000e-04,-5.8778525228739031e-01,-5.6257183026500002e-01,-5.8778525228738987e-01,2.5213422022389853e-02,2.5213422022389853e-02
111,1.1666666666700000e-01,7.8333333333300004e-01,5.0000000000000003e-02,1.2500000000000000e-04,-5.8778525229247336e-01,-5.6257183026199997e-01,-5.8778525229247358e-01,2.5213422030473609e-02,2.5213422030473609e-02
112,1.1666666666700000e-01,8.1666666666700005e-01,5.0000000000000003e-02,1.2500000000000000e-04,-4.0673664307197360e-01,-4.5513114250800002e-01,-4.0673664307197238e-01,-4.8394499436027638e-02,4.8394499436027638e-02
113,1.3333333333399999e-01,8.3333333333299997e-01,5.0000000000000003e-02,1.2500000000000000e-04,-2.0791169081571129e-01,-2.9909669087899998e-01,-2.0791169081571170e-01,-9.1185000063288280e-02,9.1185000063288280e-02
