cell,x,y,z,volume,numerical,exact,error,absError
77,1.6666666666700001e-02,9.6666666666699996e-01,5.0000000000000003e-02,3.1250000000299999e-05,-6.5961223631299998e-02,-1.0452846326536250e-01,3.8567239634062500e-02,3.8567239634062500e-02
78,1.6666666666700001e-02,9.8333333333299999e-01,5.0000000000000003e-02,3.1250000000299999e-05,1.6663452067000002e-02,-1.8844696772438362e-12,1.6663452068884470e-02,1.6663452068884470e-02
79,8.3333333333700001e-03,9.9166666666699999e-01,5.0000000000000003e-02,3.1250000000299999e-05,1.6663452066099999e-02,2.3246078537150573e-12,1.6663452063775390e-02,1.6663452063775390e-02
80,4.1666666666600002e-02,8.3333333333700001e-03,5.0000000000000003e-02,3.1250000000099998e-05,1.7838155598500000e-01,3.0901699437476882e-01,-1.3063543838976882e-01,1.3063543838976882e-01
81,3.3333333333299998e-02,1.6666666666700001e-02,5.0000000000000003e-02,3.1250000000099998e-05,1.7838155598300001e-01,3.0901699437494790e-01,-1.3063543839194788e-01,1.3063543839194788e-01
82,3.3333333333299998e-02,3.3333333333499998e-02,5.0000000000000003e-02,3.1250000000099998e-05,2.1703822342099999e-01,4.0673664307656715e-01,-1.8969841965556716e-01,1.8969841965556716e-01
83,4.1666666666600002e-02,4.1666666666800002e-02,5.0000000000000003e-02,3.1250000000099998e-05,2.5447143449199999e-01,5.0000000000036293e-01,-2.4552856550836294e-01,2.4552856550836294e-01
84,4.1666666666600002e-02,5.8333333333600003e-02,5.0000000000000003e-02,3.1250000000099998e-05,3.2263843034400003e-01,5.8778525229348955e-01,-2.6514682194948952e-01,2.6514682194948952e-01
85,3.3333333333299998e-02,6.6666666666900007e-02,5.0000000000000003e-02,3.1250000000099998e-05,3.2263843034200002e-01,5.8778525229348955e-01,-2.6514682195148953e-01,2.6514682195148953e-01
86,3.3333333333299998e-02,8.3333333333699994e-02,5.0000000000000003e-02,3.1250000000099998e-05,3.5483103693700002e-01,6.6913060636041544e-01,-3.1429956942341541e-01,3.1429956942341541e-01
87,4.1666666666600002e-02,9.1666666667000005e-02,5.0000000000000003e-02,3.1250000000099998e-05,3.8492774916599998e-01,7.4314482547851501e-01,-3.5821707631251504e-01,3.5821707631251504e-01
88,4.1666666666600002e-02,1.0833333333400000e-01,5.0000000000000003e-02,3.1250000000099998e-05,4.3531320718700001e-01,8.0901699437716335e-01,-3.7370378719016334e-01,3.7370378719016334e-01
89,3.3333333333299998e-02,1.1666666666700000e-01,5.0000000000000003e-02,3.1250000000099998e-05,4.3531320718599997e-01,8.0901699437605656e-01,-3.7370378719005659e-01,3.7370378719005659e-01
90,3.3333333333299998e-02,1.3333333333399999e-01,5.0000000000000003e-02,3.1250000000099998e-05,4.5789051630599997e-01,8.6602540378642867e-01,-4.0813488748042870e-01,4.0813488748042870e-01
91,4.1666666666600002e-02,1.4166666666700001e-01,5.0000000000000003e-02,3.1250000000099998e-05,4.7770465380400001e-01,9.1354545764328288e-01,-4.3584080383928286e-01,4.3584080383928286e-01
92,4.1666666666600002e-02,1.5833333333399999e-01,5.0000000000000003e-02,3.1250000000099998e-05,5.0537649430599996e-01,9.5105651629631849e-01,-4.4568002199031853e-01,4.4568002199031853e-01
93,3.3333333333299998e-02,1.6666666666700000e-01,5.0000000000000003e-02,3.1250000000099998e-05,5.0537649430400000e-01,9.5105651629573607e-01,-4.4568002199173606e-01,4.4568002199173606e-01
94,3.3333333333299998e-02,1.8333333333400001e-01,5.0000000000000003e-02,3.1250000000099998e-05,5.1612848162699998e-01,9.7814760073463314e-01,-4.6201911910763316e-01,4.6201911910763316e-01
95,4.1666666666600002e-02,1.9166666666700000e-01,5.0000000000000003e-02,3.1250000000099998e-05,5.2372049856299996e-01,9.9452189536844859e-01,-4.7080139680544864e-01,4.7080139680544864e-01
96,4.1666666666600002e-02,2.0833333333400000e-01,5.0000000000000003e-02,3.1250000000099998e-05,5.2597000899699997e-01,1.0000000000000000e+00,-4.7402999100300003e-01,4.7402999100300003e-01
97,3.3333333333299998e-02,2.1666666666800000e-01,5.0000000000000003e-02,3.1250000000099998e-05,5.2597000899599999e-01,1.0000000000000000e+00,-4.7402999100400001e-01,4.7402999100400001e-01
