i,j,x,y,initial,numerical,change,absChange
106,170,5.3249999999999997e-01,8.5250000000000004e-01,1.0000000000000000e+00,4.6017528190500001e-01,-5.3982471809499999e-01,5.3982471809499999e-01
107,170,5.3749999999999998e-01,8.5250000000000004e-01,1.0000000000000000e+00,4.5566898524799998e-01,-5.4433101475199996e-01,5.4433101475199996e-01
108,170,5.4249999999999998e-01,8.5250000000000004e-01,1.0000000000000000e+00,4.5052975190400002e-01,-5.4947024809599998e-01,5.4947024809599998e-01
109,170,5.4749999999999999e-01,8.5250000000000004e-01,1.0000000000000000e+00,4.4476326992900000e-01,-5.5523673007099994e-01,5.5523673007099994e-01
110,170,5.5249999999999999e-01,8.5250000000000004e-01,1.0000000000000000e+00,4.3837670457200001e-01,-5.6162329542800005e-01,5.6162329542800005e-01
111,170,5.5750000000000000e-01,8.5250000000000004e-01,1.0000000000000000e+00,4.3137909041700001e-01,-5.6862090958299993e-01,5.6862090958299993e-01
112,170,5.6250000000000000e-01,8.5250000000000004e-01,1.0000000000000000e+00,4.2378172359400001e-01,-5.7621827640599999e-01,5.7621827640599999e-01
113,170,5.6750000000000000e-01,8.5250000000000004e-01,1.0000000000000000e+00,4.1559853794099999e-01,-5.8440146205900001e-01,5.8440146205900001e-01
114,170,5.7250000000000001e-01,8.5250000000000004e-01,1.0000000000000000e+00,4.0684644939900000e-01,-5.9315355060099995e-01,5.9315355060099995e-01
115,170,5.7750000000000001e-01,8.5250000000000004e-01,1.0000000000000000e+00,3.9754565382599999e-01,-6.0245434617399996e-01,6.0245434617399996e-01
116,170,5.8250000000000002e-01,8.5250000000000004e-01,1.0000000000000000e+00,3.8771986488499999e-01,-6.1228013511500001e-01,6.1228013511500001e-01
117,170,5.8750000000000002e-01,8.5250000000000004e-01,1.0000000000000000e+00,3.7739648056000002e-01,-6.2260351943999992e-01,6.2260351943999992e-01
118,170,5.9250000000000003e-01,8.5250000000000004e-01,1.0000000000000000e+00,3.6660666918700002e-01,-6.3339333081299998e-01,6.3339333081299998e-01
119,170,5.9750000000000003e-01,8.5250000000000004e-01,1.0000000000000000e+00,3.5538536848199997e-01,-6.4461463151800003e-01,6.4461463151800003e-01
120,170,6.0250000000000004e-01,8.5250000000000004e-01,1.0000000000000000e+00,3.4377119388400001e-01,-6.5622880611599999e-01,6.5622880611599999e-01
121,170,6.0750000000000004e-01,8.5250000000000004e-01,1.0000000000000000e+00,3.3180625544600001e-01,-6.6819374455400005e-01,6.6819374455400005e-01
122,170,6.1250000000000004e-01,8.5250000000000004e-01,0.0000000000000000e+00,3.1953588543099998e-01,3.1953588543099998e-01,3.1953588543099998e-01
123,170,6.1750000000000005e-01,8.5250000000000004e-01,0.0000000000000000e+00,3.0700828157900001e-01,3.0700828157900001e-01,3.0700828157900001e-01
124,170,6.2250000000000005e-01,8.5250000000000004e-01,0.0000000000000000e+00,2.9427407362300001e-01,2.9427407362300001e-01,2.9427407362300001e-01
125,170,6.2749999999999995e-01,8.5250000000000004e-01,0.0000000000000000e+00,2.8138582295600001e-01,2.8138582295600001e-01,2.8138582295600001e-01
126,170,6.3249999999999995e-01,8.5250000000000004e-01,0.0000000000000000e+00,2.6839746728600000e-01,2.6839746728600000e-01,2.6839746728600000e-01
127,170,6.3749999999999996e-01,8.5250000000000004e-01,0.0000000000000000e+00,2.5536372367499999e-01,2.5536372367499999e-01,2.5536372367499999e-01
128,170,6.4249999999999996e-01,8.5250000000000004e-01,0.0000000000000000e+00,2.4233946439300000e-01,2.4233946439300000e-01,2.4233946439300000e-01
129,170,6.4749999999999996e-01,8.5250000000000004e-01,0.0000000000000000e+00,2.2937908064199999e-01,2.2937908064199999e-01,2.2937908064199999e-01
130,170,6.5249999999999997e-01,8.5250000000000004e-01,0.0000000000000000e+00,2.1653584925200001e-01,2.1653584925200001e-01,2.1653584925200001e-01
131,170,6.5749999999999997e-01,8.5250000000000004e-01,0.0000000000000000e+00,2.0386131711100000e-01,2.0386131711100000e-01,2.0386131711100000e-01
132,170,6.6249999999999998e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.9140471722600000e-01,1.9140471722600000e-01,1.9140471722600000e-01
133,170,6.6749999999999998e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.7921242911300000e-01,1.7921242911300000e-01,1.7921242911300000e-01
134,170,6.7249999999999999e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.6732749463400001e-01,1.6732749463400001e-01,1.6732749463400001e-01
135,170,6.7749999999999999e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.5578919854100001e-01,1.5578919854100001e-01,1.5578919854100001e-01
136,170,6.8250000000000000e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.4463272097499999e-01,1.4463272097499999e-01,1.4463272097499999e-01
137,170,6.8750000000000000e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.3388886696600000e-01,1.3388886696600000e-01,1.3388886696600000e-01
138,170,6.9250000000000000e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.2358387579299999e-01,1.2358387579299999e-01,1.2358387579299999e-01
139,170,6.9750000000000001e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.1373931085699999e-01,1.1373931085699999e-01,1.1373931085699999e-01
140,170,7.0250000000000001e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.0437202867200000e-01,1.0437202867200000e-01,1.0437202867200000e-01
141,170,7.0750000000000002e-01,8.5250000000000004e-01,0.0000000000000000e+00,9.5494223607300005e-02,9.5494223607300005e-02,9.5494223607300005e-02
142,170,7.1250000000000002e-01,8.5250000000000004e-01,0.0000000000000000e+00,8.7113543358499995e-02,8.7113543358499995e-02,8.7113543358499995e-02
143,170,7.1750000000000003e-01,8.5250000000000004e-01,0.0000000000000000e+00,7.9233268629400000e-02,7.9233268629400000e-02,7.9233268629400000e-02
144,170,7.2250000000000003e-01,8.5250000000000004e-01,0.0000000000000000e+00,7.1852549375400004e-02,7.1852549375400004e-02,7.1852549375400004e-02
145,170,7.2750000000000004e-01,8.5250000000000004e-01,0.0000000000000000e+00,6.4966689078100007e-02,6.4966689078100007e-02,6.4966689078100007e-02
146,170,7.3250000000000004e-01,8.5250000000000004e-01,0.0000000000000000e+00,5.8567467980800002e-02,5.8567467980800002e-02,5.8567467980800002e-02
147,170,7.3750000000000004e-01,8.5250000000000004e-01,0.0000000000000000e+00,5.2643495973399998e-02,5.2643495973399998e-02,5.2643495973399998e-02
148,170,7.4250000000000005e-01,8.5250000000000004e-01,0.0000000000000000e+00,4.7180585865599999e-02,4.7180585865599999e-02,4.7180585865599999e-02
149,170,7.4750000000000005e-01,8.5250000000000004e-01,0.0000000000000000e+00,4.2162138112099998e-02,4.2162138112099998e-02,4.2162138112099998e-02
150,170,7.5249999999999995e-01,8.5250000000000004e-01,0.0000000000000000e+00,3.7569528613800002e-02,3.7569528613800002e-02,3.7569528613800002e-02
151,170,7.5749999999999995e-01,8.5250000000000004e-01,0.0000000000000000e+00,3.3382491985300002e-02,3.3382491985300002e-02,3.3382491985300002e-02
152,170,7.6249999999999996e-01,8.5250000000000004e-01,0.0000000000000000e+00,2.9579493605299999e-02,2.9579493605299999e-02,2.9579493605299999e-02
153,170,7.6749999999999996e-01,8.5250000000000004e-01,0.0000000000000000e+00,2.6138084808900001e-02,2.6138084808900001e-02,2.6138084808900001e-02
154,170,7.7249999999999996e-01,8.5250000000000004e-01,0.0000000000000000e+00,2.3035236697100000e-02,2.3035236697100000e-02,2.3035236697100000e-02
155,170,7.7749999999999997e-01,8.5250000000000004e-01,0.0000000000000000e+00,2.0247649170199999e-02,2.0247649170199999e-02,2.0247649170199999e-02
156,170,7.8249999999999997e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.7752032902699999e-02,1.7752032902699999e-02,1.7752032902699999e-02
157,170,7.8749999999999998e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.5525363010800000e-02,1.5525363010800000e-02,1.5525363010800000e-02
158,170,7.9249999999999998e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.3545104076000000e-02,1.3545104076000000e-02,1.3545104076000000e-02
159,170,7.9749999999999999e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.1789406944400000e-02,1.1789406944400000e-02,1.1789406944400000e-02
160,170,8.0249999999999999e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.0237278275300001e-02,1.0237278275300001e-02,1.0237278275300001e-02
161,170,8.0750000000000000e-01,8.5250000000000004e-01,0.0000000000000000e+00,8.8687241468099996e-03,8.8687241468099996e-03,8.8687241468099996e-03
162,170,8.1250000000000000e-01,8.5250000000000004e-01,0.0000000000000000e+00,7.6648691291100000e-03,7.6648691291100000e-03,7.6648691291100000e-03
163,170,8.1750000000000000e-01,8.5250000000000004e-01,0.0000000000000000e+00,6.6080521003600004e-03,6.6080521003600004e-03,6.6080521003600004e-03
164,170,8.2250000000000001e-01,8.5250000000000004e-01,0.0000000000000000e+00,5.6818997527699998e-03,5.6818997527699998e-03,5.6818997527699998e-03
165,170,8.2750000000000001e-01,8.5250000000000004e-01,0.0000000000000000e+00,4.8713782507499997e-03,4.8713782507499997e-03,4.8713782507499997e-03
166,170,8.3250000000000002e-01,8.5250000000000004e-01,0.0000000000000000e+00,4.1628229532099997e-03,4.1628229532099997e-03,4.1628229532099997e-03
167,170,8.3750000000000002e-01,8.5250000000000004e-01,0.0000000000000000e+00,3.5439455975899998e-03,3.5439455975899998e-03,3.5439455975899998e-03
168,170,8.4250000000000003e-01,8.5250000000000004e-01,0.0000000000000000e+00,3.0038179925800002e-03,3.0038179925800002e-03,3.0038179925800002e-03
169,170,8.4750000000000003e-01,8.5250000000000004e-01,0.0000000000000000e+00,2.5328312107900002e-03,2.5328312107900002e-03,2.5328312107900002e-03
170,170,8.5250000000000004e-01,8.5250000000000004e-01,0.0000000000000000e+00,2.1226296335400000e-03,2.1226296335400000e-03,2.1226296335400000e-03
171,170,8.5750000000000004e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.7660200602100001e-03,1.7660200602100001e-03,1.7660200602100001e-03
172,170,8.6250000000000004e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.4568574728700001e-03,1.4568574728700001e-03,1.4568574728700001e-03
173,170,8.6750000000000005e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.1899108730500001e-03,1.1899108730500001e-03,1.1899108730500001e-03
174,170,8.7250000000000005e-01,8.5250000000000004e-01,0.0000000000000000e+00,9.6071470168899997e-04,9.6071470168899997e-04,9.6071470168899997e-04
175,170,8.7749999999999995e-01,8.5250000000000004e-01,0.0000000000000000e+00,7.6541343002000002e-04,7.6541343002000002e-04,7.6541343002000002e-04
176,170,8.8249999999999995e-01,8.5250000000000004e-01,0.0000000000000000e+00,6.0060859682400003e-04,6.0060859682400003e-04,6.0060859682400003e-04
177,170,8.8749999999999996e-01,8.5250000000000004e-01,0.0000000000000000e+00,4.6321846139900000e-04,4.6321846139900000e-04,4.6321846139900000e-04
178,170,8.9249999999999996e-01,8.5250000000000004e-01,0.0000000000000000e+00,3.5036017884899998e-04,3.5036017884899998e-04,3.5036017884899998e-04
179,170,8.9749999999999996e-01,8.5250000000000004e-01,0.0000000000000000e+00,2.5926275749500001e-04,2.5926275749500001e-04,2.5926275749500001e-04
180,170,9.0249999999999997e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.8721602340599999e-04,1.8721602340599999e-04,1.8721602340599999e-04
181,170,9.0749999999999997e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.3155667481999999e-04,1.3155667481999999e-04,1.3155667481999999e-04
182,170,9.1249999999999998e-01,8.5250000000000004e-01,0.0000000000000000e+00,8.9687829316999998e-05,8.9687829316999998e-05,8.9687829316999998e-05
183,170,9.1749999999999998e-01,8.5250000000000004e-01,0.0000000000000000e+00,5.9124038173699999e-05,5.9124038173699999e-05,5.9124038173699999e-05
184,170,9.2249999999999999e-01,8.5250000000000004e-01,0.0000000000000000e+00,3.7550427001200001e-05,3.7550427001200001e-05,3.7550427001200001e-05
185,170,9.2749999999999999e-01,8.5250000000000004e-01,0.0000000000000000e+00,2.2883152852100000e-05,2.2883152852100000e-05,2.2883152852100000e-05
186,170,9.3250000000000000e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.3319142212400001e-05,1.3319142212400001e-05,1.3319142212400001e-05
187,170,9.3750000000000000e-01,8.5250000000000004e-01,0.0000000000000000e+00,7.3660021410299997e-06,7.3660021410299997e-06,7.3660021410299997e-06
188,170,9.4250000000000000e-01,8.5250000000000004e-01,0.0000000000000000e+00,3.8474707099100001e-06,3.8474707099100001e-06,3.8474707099100001e-06
189,170,9.4750000000000001e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.8847881512799999e-06,1.8847881512799999e-06,1.8847881512799999e-06
190,170,9.5250000000000001e-01,8.5250000000000004e-01,0.0000000000000000e+00,8.5878227702600001e-07,8.5878227702600001e-07,8.5878227702600001e-07
191,170,9.5750000000000002e-01,8.5250000000000004e-01,0.0000000000000000e+00,3.6031009347100002e-07,3.6031009347100002e-07,3.6031009347100002e-07
192,170,9.6250000000000002e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.3748704473399999e-07,1.3748704473399999e-07,1.3748704473399999e-07
193,170,9.6750000000000003e-01,8.5250000000000004e-01,0.0000000000000000e+00,4.6970271958799997e-08,4.6970271958799997e-08,4.6970271958799997e-08
194,170,9.7250000000000003e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.4074643261600000e-08,1.4074643261600000e-08,1.4074643261600000e-08
195,170,9.7750000000000004e-01,8.5250000000000004e-01,0.0000000000000000e+00,3.5967492221200001e-09,3.5967492221200001e-09,3.5967492221200001e-09
196,170,9.8250000000000004e-01,8.5250000000000004e-01,0.0000000000000000e+00,7.5259254643400005e-10,7.5259254643400005e-10,7.5259254643400005e-10
197,170,9.8750000000000004e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.2089608815099999e-10,1.2089608815099999e-10,1.2089608815099999e-10
198,170,9.9250000000000005e-01,8.5250000000000004e-01,0.0000000000000000e+00,1.3254872823100001e-11,1.3254872823100001e-11,1.3254872823100001e-11
199,170,9.9750000000000005e-01,8.5250000000000004e-01,0.0000000000000000e+00,7.4400924276100000e-13,7.4400924276100000e-13,7.4400924276100000e-13
0,171,2.5000000000000001e-03,8.5750000000000004e-01,0.0000000000000000e+00,2.6891683898400001e-06,2.6891683898400001e-06,2.6891683898400001e-06
1,171,7.4999999999999997e-03,8.5750000000000004e-01,0.0000000000000000e+00,1.3662560942200000e-06,1.3662560942200000e-06,1.3662560942200000e-06
2,171,1.2500000000000001e-02,8.5750000000000004e-01,0.0000000000000000e+00,2.0248651917199999e-06,2.0248651917199999e-06,2.0248651917199999e-06
3,171,1.7500000000000002e-02,8.5750000000000004e-01,0.0000000000000000e+00,2.9761934702200001e-06,2.9761934702200001e-06,2.9761934702200001e-06
4,171,2.2499999999999999e-02,8.5750000000000004e-01,0.0000000000000000e+00,4.3379094014800001e-06,4.3379094014800001e-06,4.3379094014800001e-06
5,171,2.7500000000000000e-02,8.5750000000000004e-01,0.0000000000000000e+00,6.2691460524100000e-06,6.2691460524100000e-06,6.2691460524100000e-06
6,171,3.2500000000000001e-02,8.5750000000000004e-01,0.0000000000000000e+00,8.9825709602100005e-06,8.9825709602100005e-06,8.9825709602100005e-06
7,171,3.7499999999999999e-02,8.5750000000000004e-01,0.0000000000000000e+00,1.2758948556900001e-05,1.2758948556900001e-05,1.2758948556900001e-05
8,171,4.2500000000000003e-02,8.5750000000000004e-01,0.0000000000000000e+00,1.7964326447499999e-05,1.7964326447499999e-05,1.7964326447499999e-05
9,171,4.7500000000000001e-02,8.5750000000000004e-01,0.0000000000000000e+00,2.5069830573099999e-05,2.5069830573099999e-05,2.5069830573099999e-05
10,171,5.2499999999999998e-02,8.5750000000000004e-01,0.0000000000000000e+00,3.4673851899400000e-05,3.4673851899400000e-05,3.4673851899400000e-05
11,171,5.7500000000000002e-02,8.5750000000000004e-01,0.0000000000000000e+00,4.7526150088699998e-05,4.7526150088699998e-05,4.7526150088699998e-05
12,171,6.2500000000000000e-02,8.5750000000000004e-01,0.0000000000000000e+00,6.4553097695300001e-05,6.4553097695300001e-05,6.4553097695300001e-05
13,171,6.7500000000000004e-02,8.5750000000000004e-01,0.0000000000000000e+00,8.6882963107399997e-05,8.6882963107399997e-05,8.6882963107399997e-05
14,171,7.2499999999999995e-02,8.5750000000000004e-01,0.0000000000000000e+00,1.1586981611400000e-04,1.1586981611400000e-04,1.1586981611400000e-04
15,171,7.7499999999999999e-02,8.5750000000000004e-01,0.0000000000000000e+00,1.5311438425700001e-04,1.5311438425700001e-04,1.5311438425700001e-04
16,171,8.2500000000000004e-02,8.5750000000000004e-01,0.0000000000000000e+00,2.0048004983100001e-04,2.0048004983100001e-04,2.0048004983100001e-04
17,171,8.7499999999999994e-02,8.5750000000000004e-01,0.0000000000000000e+00,2.6010222144499999e-04,2.6010222144499999e-04,2.6010222144499999e-04
18,171,9.2499999999999999e-02,8.5750000000000004e-01,0.0000000000000000e+00,3.3438960292699998e-04,3.3438960292699998e-04,3.3438960292699998e-04
19,171,9.7500000000000003e-02,8.5750000000000004e-01,0.0000000000000000e+00,4.2601646454300002e-04,4.2601646454300002e-04,4.2601646454300002e-04
20,171,1.0249999999999999e-01,8.5750000000000004e-01,0.0000000000000000e+00,5.3790591777699999e-04,5.3790591777699999e-04,5.3790591777699999e-04
21,171,1.0750000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,6.7320538395800001e-04,6.7320538395800001e-04,6.7320538395800001e-04
22,171,1.1250000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,8.3525685409800005e-04,8.3525685409800005e-04,8.3525685409800005e-04
23,171,1.1749999999999999e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.0275660279200000e-03,1.0275660279200000e-03,1.0275660279200000e-03
24,171,1.2250000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.2537758033600000e-03,1.2537758033600000e-03,1.2537758033600000e-03
25,171,1.2750000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.5176506312700000e-03,1.5176506312700000e-03,1.5176506312700000e-03
26,171,1.3250000000000001e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.8230787064200001e-03,1.8230787064200001e-03,1.8230787064200001e-03
27,171,1.3750000000000001e-01,8.5750000000000004e-01,0.0000000000000000e+00,2.1740986136700000e-03,2.1740986136700000e-03,2.1740986136700000e-03
28,171,1.4249999999999999e-01,8.5750000000000004e-01,0.0000000000000000e+00,2.5749557335899998e-03,2.5749557335899998e-03,2.5749557335899998e-03
29,171,1.4749999999999999e-01,8.5750000000000004e-01,0.0000000000000000e+00,3.0301913990200000e-03,3.0301913990200000e-03,3.0301913990200000e-03
30,171,1.5250000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,3.5447645939400002e-03,3.5447645939400002e-03,3.5447645939400002e-03
31,171,1.5750000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,4.1242021773899998e-03,4.1242021773899998e-03,4.1242021773899998e-03
32,171,1.6250000000000001e-01,8.5750000000000004e-01,0.0000000000000000e+00,4.7747696268499997e-03,4.7747696268499997e-03,4.7747696268499997e-03
33,171,1.6750000000000001e-01,8.5750000000000004e-01,0.0000000000000000e+00,5.5036506644700004e-03,5.5036506644700004e-03,5.5036506644700004e-03
34,171,1.7249999999999999e-01,8.5750000000000004e-01,0.0000000000000000e+00,6.3191214246200002e-03,6.3191214246200002e-03,6.3191214246200002e-03
35,171,1.7749999999999999e-01,8.5750000000000004e-01,0.0000000000000000e+00,7.2307035478700000e-03,7.2307035478700000e-03,7.2307035478700000e-03
36,171,1.8250000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,8.2492810880599992e-03,8.2492810880599992e-03,8.2492810880599992e-03
37,171,1.8750000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,9.3871684914699997e-03,9.3871684914699997e-03,9.3871684914699997e-03
38,171,1.9250000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.0658120953400000e-02,1.0658120953400000e-02,1.0658120953400000e-02
39,171,1.9750000000000001e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.2077283690800000e-02,1.2077283690800000e-02,1.2077283690800000e-02
40,171,2.0250000000000001e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.3661082371600001e-02,1.3661082371600001e-02,1.3661082371600001e-02
41,171,2.0749999999999999e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.5427062287100000e-02,1.5427062287100000e-02,1.5427062287100000e-02
42,171,2.1249999999999999e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.7393688029500001e-02,1.7393688029500001e-02,1.7393688029500001e-02
43,171,2.1750000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.9580117830999999e-02,1.9580117830999999e-02,1.9580117830999999e-02
44,171,2.2250000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,2.2005966991800002e-02,2.2005966991800002e-02,2.2005966991800002e-02
45,171,2.2750000000000001e-01,8.5750000000000004e-01,0.0000000000000000e+00,2.4691073020700002e-02,2.4691073020700002e-02,2.4691073020700002e-02
46,171,2.3250000000000001e-01,8.5750000000000004e-01,0.0000000000000000e+00,2.7655271616499999e-02,2.7655271616499999e-02,2.7655271616499999e-02
47,171,2.3749999999999999e-01,8.5750000000000004e-01,0.0000000000000000e+00,3.0918188108999999e-02,3.0918188108999999e-02,3.0918188108999999e-02
48,171,2.4249999999999999e-01,8.5750000000000004e-01,0.0000000000000000e+00,3.4499044272999997e-02,3.4499044272999997e-02,3.4499044272999997e-02
49,171,2.4750000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,3.8416476326600002e-02,3.8416476326600002e-02,3.8416476326600002e-02
50,171,2.5250000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,4.2688357075699998e-02,4.2688357075699998e-02,4.2688357075699998e-02
51,171,2.5750000000000001e-01,8.5750000000000004e-01,0.0000000000000000e+00,4.7331613937000000e-02,4.7331613937000000e-02,4.7331613937000000e-02
52,171,2.6250000000000001e-01,8.5750000000000004e-01,0.0000000000000000e+00,5.2362035017999999e-02,5.2362035017999999e-02,5.2362035017999999e-02
53,171,2.6750000000000002e-01,8.5750000000000004e-01,0.0000000000000000e+00,5.7794057324000003e-02,5.7794057324000003e-02,5.7794057324000003e-02
54,171,2.7250000000000002e-01,8.5750000000000004e-01,0.0000000000000000e+00,6.3640534044200003e-02,6.3640534044200003e-02,6.3640534044200003e-02
55,171,2.7750000000000002e-01,8.5750000000000004e-01,0.0000000000000000e+00,6.9912481200000001e-02,6.9912481200000001e-02,6.9912481200000001e-02
56,171,2.8249999999999997e-01,8.5750000000000004e-01,0.0000000000000000e+00,7.6618807182700005e-02,7.6618807182700005e-02,7.6618807182700005e-02
57,171,2.8749999999999998e-01,8.5750000000000004e-01,0.0000000000000000e+00,8.3766031445600006e-02,8.3766031445600006e-02,8.3766031445600006e-02
58,171,2.9249999999999998e-01,8.5750000000000004e-01,0.0000000000000000e+00,9.1358000587399998e-02,9.1358000587399998e-02,9.1358000587399998e-02
59,171,2.9749999999999999e-01,8.5750000000000004e-01,0.0000000000000000e+00,9.9395611186299998e-02,9.9395611186299998e-02,9.9395611186299998e-02
60,171,3.0249999999999999e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.0787654908200001e-01,1.0787654908200001e-01,1.0787654908200001e-01
61,171,3.0750000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.1679505450100000e-01,1.1679505450100000e-01,1.1679505450100000e-01
62,171,3.1250000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.2614172169200000e-01,1.2614172169200000e-01,1.2614172169200000e-01
63,171,3.1750000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.3590334072599999e-01,1.3590334072599999e-01,1.3590334072599999e-01
64,171,3.2250000000000001e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.4606278800500000e-01,1.4606278800500000e-01,1.4606278800500000e-01
65,171,3.2750000000000001e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.5659897083200000e-01,1.5659897083200000e-01,1.5659897083200000e-01
66,171,3.3250000000000002e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.6748683022399999e-01,1.6748683022399999e-01,1.6748683022399999e-01
67,171,3.3750000000000002e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.7869740491399999e-01,1.7869740491399999e-01,1.7869740491399999e-01
68,171,3.4250000000000003e-01,8.5750000000000004e-01,0.0000000000000000e+00,1.9019795824600000e-01,1.9019795824600000e-01,1.9019795824600000e-01
69,171,3.4749999999999998e-01,8.5750000000000004e-01,0.0000000000000000e+00,2.0195216831200000e-01,2.0195216831200000e-01,2.0195216831200000e-01
70,171,3.5249999999999998e-01,8.5750000000000004e-01,0.0000000000000000e+00,2.1392038030600000e-01,2.1392038030600000e-01,2.1392038030600000e-01
71,171,3.5749999999999998e-01,8.5750000000000004e-01,0.0000000000000000e+00,2.2605991857700000e-01,2.2605991857700000e-01,2.2605991857700000e-01
72,171,3.6249999999999999e-01,8.5750000000000004e-01,0.0000000000000000e+00,2.3832545435999999e-01,2.3832545435999999e-01,2.3832545435999999e-01
73,171,3.6749999999999999e-01,8.5750000000000004e-01,0.0000000000000000e+00,2.5066942364000000e-01,2.5066942364000000e-01,2.5066942364000000e-01
74,171,3.7250000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,2.6304248817100001e-01,2.6304248817100001e-01,2.6304248817100001e-01
75,171,3.7750000000000000e-01,8.5750000000000004e-01,0.0000000000000000e+00,2.7539403127099998e-01,2.7539403127099998e-01,2.7539403127099998e-01
76,171,3.8250000000000001e-01,8.5750000000000004e-01,0.0000000000000000e+00,2.8767267885800002e-01,2.8767267885800002e-01,2.8767267885800002e-01
77,171,3.8750000000000001e-01,8.5750000000000004e-01,0.0000000000000000e+00,2.9982683520400000e-01,2.9982683520400000e-01,2.9982683520400000e-01
78,171,3.9250000000000002e-01,8.5750000000000004e-01,0.0000000000000000e+00,3.1180522217399997e-01,3.1180522217399997e-01,3.1180522217399997e-01
79,171,3.9750000000000002e-01,8.5750000000000004e-01,1.0000000000000000e+00,3.2355741029399998e-01,-6.7644258970600002e-01,6.7644258970600002e-01
80,171,4.0250000000000002e-01,8.5750000000000004e-01,1.0000000000000000e+00,3.3503432998100002e-01,-6.6496567001899998e-01,6.6496567001899998e-01
81,171,4.0749999999999997e-01,8.5750000000000004e-01,1.0000000000000000e+00,3.4618875148500000e-01,-6.5381124851500005e-01,6.5381124851500005e-01
82,171,4.1249999999999998e-01,8.5750000000000004e-01,1.0000000000000000e+00,3.5697572283800000e-01,-6.4302427716200006e-01,6.4302427716200006e-01
83,171,4.1749999999999998e-01,8.5750000000000004e-01,1.0000000000000000e+00,3.6735295605200002e-01,-6.3264704394799998e-01,6.3264704394799998e-01
84,171,4.2249999999999999e-01,8.5750000000000004e-01,1.0000000000000000e+00,3.7728115321900002e-01,-6.2271884678099998e-01,6.2271884678099998e-01
85,171,4.2749999999999999e-01,8.5750000000000004e-01,1.0000000000000000e+00,3.8672426582000002e-01,-6.1327573417999992e-01,6.1327573417999992e-01
86,171,4.3250000000000000e-01,8.5750000000000004e-01,1.0000000000000000e+00,3.9564968248400001e-01,-6.0435031751599999e-01,6.0435031751599999e-01
87,171,4.3750000000000000e-01,8.5750000000000004e-01,1.0000000000000000e+00,4.0402834255699999e-01,-5.9597165744300007e-01,5.9597165744300007e-01
88,171,4.4250000000000000e-01,8.5750000000000004e-01,1.0000000000000000e+00,4.1183477513400002e-01,-5.8816522486599998e-01,5.8816522486599998e-01
