i,j,x,y,initial,numerical,change,absChange
33,3,6.7000000000000004e-01,7.0000000000000007e-02,0.0000000000000000e+00,4.8771944156800001e-02,4.8771944156800001e-02,4.8771944156800001e-02
34,3,6.8999999999999995e-01,7.0000000000000007e-02,0.0000000000000000e+00,4.5061789302500002e-02,4.5061789302500002e-02,4.5061789302500002e-02
35,3,7.0999999999999996e-01,7.0000000000000007e-02,0.0000000000000000e+00,4.0415976159700003e-02,4.0415976159700003e-02,4.0415976159700003e-02
36,3,7.2999999999999998e-01,7.0000000000000007e-02,0.0000000000000000e+00,3.5014514436800002e-02,3.5014514436800002e-02,3.5014514436800002e-02
37,3,7.5000000000000000e-01,7.0000000000000007e-02,0.0000000000000000e+00,2.9215090699599999e-02,2.9215090699599999e-02,2.9215090699599999e-02
38,3,7.7000000000000002e-01,7.0000000000000007e-02,0.0000000000000000e+00,2.3443461145999999e-02,2.3443461145999999e-02,2.3443461145999999e-02
39,3,7.9000000000000004e-01,7.0000000000000007e-02,0.0000000000000000e+00,1.8086614180800001e-02,1.8086614180800001e-02,1.8086614180800001e-02
40,3,8.1000000000000005e-01,7.0000000000000007e-02,0.0000000000000000e+00,1.3421087873400000e-02,1.3421087873400000e-02,1.3421087873400000e-02
41,3,8.2999999999999996e-01,7.0000000000000007e-02,0.0000000000000000e+00,9.5868135179000002e-03,9.5868135179000002e-03,9.5868135179000002e-03
42,3,8.4999999999999998e-01,7.0000000000000007e-02,0.0000000000000000e+00,6.5990809578000001e-03,6.5990809578000001e-03,6.5990809578000001e-03
43,3,8.7000000000000000e-01,7.0000000000000007e-02,0.0000000000000000e+00,4.3826179741600002e-03,4.3826179741600002e-03,4.3826179741600002e-03
44,3,8.9000000000000001e-01,7.0000000000000007e-02,0.0000000000000000e+00,2.8116503818800000e-03,2.8116503818800000e-03,2.8116503818800000e-03
45,3,9.1000000000000003e-01,7.0000000000000007e-02,0.0000000000000000e+00,1.7446196160900000e-03,1.7446196160900000e-03,1.7446196160900000e-03
46,3,9.3000000000000005e-01,7.0000000000000007e-02,0.0000000000000000e+00,1.0482664012000000e-03,1.0482664012000000e-03,1.0482664012000000e-03
47,3,9.4999999999999996e-01,7.0000000000000007e-02,0.0000000000000000e+00,6.1062234869199998e-04,6.1062234869199998e-04,6.1062234869199998e-04
48,3,9.6999999999999997e-01,7.0000000000000007e-02,0.0000000000000000e+00,3.4520580086400002e-04,3.4520580086400002e-04,3.4520580086400002e-04
49,3,9.8999999999999999e-01,7.0000000000000007e-02,0.0000000000000000e+00,4.0900799347600000e-04,4.0900799347600000e-04,4.0900799347600000e-04
0,4,1.0000000000000000e-02,8.9999999999999997e-02,0.0000000000000000e+00,4.9379159021999998e-05,4.9379159021999998e-05,4.9379159021999998e-05
1,4,2.9999999999999999e-02,8.9999999999999997e-02,0.0000000000000000e+00,2.7969434568999999e-04,2.7969434568999999e-04,2.7969434568999999e-04
2,4,5.0000000000000003e-02,8.9999999999999997e-02,0.0000000000000000e+00,8.6742479661999999e-04,8.6742479661999999e-04,8.6742479661999999e-04
3,4,7.0000000000000007e-02,8.9999999999999997e-02,0.0000000000000000e+00,1.9612753212800002e-03,1.9612753212800002e-03,1.9612753212800002e-03
4,4,8.9999999999999997e-02,8.9999999999999997e-02,0.0000000000000000e+00,3.6325420318999999e-03,3.6325420318999999e-03,3.6325420318999999e-03
5,4,1.1000000000000000e-01,8.9999999999999997e-02,0.0000000000000000e+00,5.8712476321799998e-03,5.8712476321799998e-03,5.8712476321799998e-03
6,4,1.3000000000000000e-01,8.9999999999999997e-02,0.0000000000000000e+00,8.6145131283999997e-03,8.6145131283999997e-03,8.6145131283999997e-03
7,4,1.4999999999999999e-01,8.9999999999999997e-02,0.0000000000000000e+00,1.1782811085000001e-02,1.1782811085000001e-02,1.1782811085000001e-02
8,4,1.7000000000000001e-01,8.9999999999999997e-02,0.0000000000000000e+00,1.5307053641300000e-02,1.5307053641300000e-02,1.5307053641300000e-02
9,4,1.9000000000000000e-01,8.9999999999999997e-02,0.0000000000000000e+00,1.9140785737000000e-02,1.9140785737000000e-02,1.9140785737000000e-02
10,4,2.0999999999999999e-01,8.9999999999999997e-02,0.0000000000000000e+00,2.3259416328200000e-02,2.3259416328200000e-02,2.3259416328200000e-02
11,4,2.3000000000000001e-01,8.9999999999999997e-02,0.0000000000000000e+00,2.7651334565800000e-02,2.7651334565800000e-02,2.7651334565800000e-02
12,4,2.5000000000000000e-01,8.9999999999999997e-02,0.0000000000000000e+00,3.2305646590900003e-02,3.2305646590900003e-02,3.2305646590900003e-02
13,4,2.7000000000000002e-01,8.9999999999999997e-02,0.0000000000000000e+00,3.7200004760600001e-02,3.7200004760600001e-02,3.7200004760600001e-02
14,4,2.8999999999999998e-01,8.9999999999999997e-02,0.0000000000000000e+00,4.2290693072600000e-02,4.2290693072600000e-02,4.2290693072600000e-02
15,4,3.1000000000000000e-01,8.9999999999999997e-02,0.0000000000000000e+00,4.7506173321800002e-02,4.7506173321800002e-02,4.7506173321800002e-02
16,4,3.3000000000000002e-01,8.9999999999999997e-02,0.0000000000000000e+00,5.2744677529999999e-02,5.2744677529999999e-02,5.2744677529999999e-02
17,4,3.4999999999999998e-01,8.9999999999999997e-02,0.0000000000000000e+00,5.7876007281800000e-02,5.7876007281800000e-02,5.7876007281800000e-02
18,4,3.7000000000000000e-01,8.9999999999999997e-02,0.0000000000000000e+00,6.2747334770200003e-02,6.2747334770200003e-02,6.2747334770200003e-02
19,4,3.9000000000000001e-01,8.9999999999999997e-02,0.0000000000000000e+00,6.7192427724200005e-02,6.7192427724200005e-02,6.7192427724200005e-02
20,4,4.0999999999999998e-01,8.9999999999999997e-02,0.0000000000000000e+00,7.1043348162299999e-02,7.1043348162299999e-02,7.1043348162299999e-02
21,4,4.2999999999999999e-01,8.9999999999999997e-02,0.0000000000000000e+00,7.4143359584700003e-02,7.4143359584700003e-02,7.4143359584700003e-02
22,4,4.5000000000000001e-01,8.9999999999999997e-02,0.0000000000000000e+00,7.6359590633099994e-02,7.6359590633099994e-02,7.6359590633099994e-02
23,4,4.6999999999999997e-01,8.9999999999999997e-02,0.0000000000000000e+00,7.7594001355399997e-02,7.7594001355399997e-02,7.7594001355399997e-02
24,4,4.8999999999999999e-01,8.9999999999999997e-02,0.0000000000000000e+00,7.7791400372300007e-02,7.7791400372300007e-02,7.7791400372300007e-02
25,4,5.1000000000000001e-01,8.9999999999999997e-02,0.0000000000000000e+00,7.6960791205500007e-02,7.6960791205500007e-02,7.6960791205500007e-02
26,4,5.3000000000000003e-01,8.9999999999999997e-02,0.0000000000000000e+00,7.5157406382200004e-02,7.5157406382200004e-02,7.5157406382200004e-02
27,4,5.5000000000000004e-01,8.9999999999999997e-02,0.0000000000000000e+00,7.2476220479000000e-02,7.2476220479000000e-02,7.2476220479000000e-02
28,4,5.6999999999999995e-01,8.9999999999999997e-02,0.0000000000000000e+00,6.9090981744399996e-02,6.9090981744399996e-02,6.9090981744399996e-02
29,4,5.8999999999999997e-01,8.9999999999999997e-02,0.0000000000000000e+00,6.5256328042000003e-02,6.5256328042000003e-02,6.5256328042000003e-02
30,4,6.0999999999999999e-01,8.9999999999999997e-02,0.0000000000000000e+00,6.1260123825399998e-02,6.1260123825399998e-02,6.1260123825399998e-02
31,4,6.3000000000000000e-01,8.9999999999999997e-02,0.0000000000000000e+00,5.7333110312800001e-02,5.7333110312800001e-02,5.7333110312800001e-02
32,4,6.5000000000000002e-01,8.9999999999999997e-02,0.0000000000000000e+00,5.3563815631400002e-02,5.3563815631400002e-02,5.3563815631400002e-02
33,4,6.7000000000000004e-01,8.9999999999999997e-02,0.0000000000000000e+00,4.9872450306800001e-02,4.9872450306800001e-02,4.9872450306800001e-02
34,4,6.8999999999999995e-01,8.9999999999999997e-02,0.0000000000000000e+00,4.6063484041500000e-02,4.6063484041500000e-02,4.6063484041500000e-02
35,4,7.0999999999999996e-01,8.9999999999999997e-02,0.0000000000000000e+00,4.1930374764499997e-02,4.1930374764499997e-02,4.1930374764499997e-02
36,4,7.2999999999999998e-01,8.9999999999999997e-02,0.0000000000000000e+00,3.7359731631899998e-02,3.7359731631899998e-02,3.7359731631899998e-02
37,4,7.5000000000000000e-01,8.9999999999999997e-02,0.0000000000000000e+00,3.2388760944999997e-02,3.2388760944999997e-02,3.2388760944999997e-02
38,4,7.7000000000000002e-01,8.9999999999999997e-02,0.0000000000000000e+00,2.7198831419700000e-02,2.7198831419700000e-02,2.7198831419700000e-02
39,4,7.9000000000000004e-01,8.9999999999999997e-02,0.0000000000000000e+00,2.2058848419899999e-02,2.2058848419899999e-02,2.2058848419899999e-02
40,4,8.1000000000000005e-01,8.9999999999999997e-02,0.0000000000000000e+00,1.7249148127000000e-02,1.7249148127000000e-02,1.7249148127000000e-02
41,4,8.2999999999999996e-01,8.9999999999999997e-02,0.0000000000000000e+00,1.2996001529800001e-02,1.2996001529800001e-02,1.2996001529800001e-02
42,4,8.4999999999999998e-01,8.9999999999999997e-02,0.0000000000000000e+00,9.4344662798699994e-03,9.4344662798699994e-03,9.4344662798699994e-03
43,4,8.7000000000000000e-01,8.9999999999999997e-02,0.0000000000000000e+00,6.6023765976099998e-03,6.6023765976099998e-03,6.6023765976099998e-03
44,4,8.9000000000000001e-01,8.9999999999999997e-02,0.0000000000000000e+00,4.4575410003400004e-03,4.4575410003400004e-03,4.4575410003400004e-03
45,4,9.1000000000000003e-01,8.9999999999999997e-02,0.0000000000000000e+00,2.9061199494400001e-03,2.9061199494400001e-03,2.9061199494400001e-03
46,4,9.3000000000000005e-01,8.9999999999999997e-02,0.0000000000000000e+00,1.8314902863400000e-03,1.8314902863400000e-03,1.8314902863400000e-03
47,4,9.4999999999999996e-01,8.9999999999999997e-02,0.0000000000000000e+00,1.1169496611900000e-03,1.1169496611900000e-03,1.1169496611900000e-03
48,4,9.6999999999999997e-01,8.9999999999999997e-02,0.0000000000000000e+00,6.5988101602499998e-04,6.5988101602499998e-04,6.5988101602499998e-04
49,4,9.8999999999999999e-01,8.9999999999999997e-02,0.0000000000000000e+00,8.5132757734199998e-04,8.5132757734199998e-04,8.5132757734199998e-04
0,5,1.0000000000000000e-02,1.1000000000000000e-01,0.0000000000000000e+00,9.0231504432499999e-05,9.0231504432499999e-05,9.0231504432499999e-05
1,5,2.9999999999999999e-02,1.1000000000000000e-01,0.0000000000000000e+00,4.7628400297400000e-04,4.7628400297400000e-04,4.7628400297400000e-04
2,5,5.0000000000000003e-02,1.1000000000000000e-01,0.0000000000000000e+00,1.3838960009800001e-03,1.3838960009800001e-03,1.3838960009800001e-03
3,5,7.0000000000000007e-02,1.1000000000000000e-01,0.0000000000000000e+00,2.9479536799099999e-03,2.9479536799099999e-03,2.9479536799099999e-03
4,5,8.9999999999999997e-02,1.1000000000000000e-01,0.0000000000000000e+00,5.1741866087300003e-03,5.1741866087300003e-03,5.1741866087300003e-03
5,5,1.1000000000000000e-01,1.1000000000000000e-01,0.0000000000000000e+00,7.9737958826599994e-03,7.9737958826599994e-03,7.9737958826599994e-03
6,5,1.3000000000000000e-01,1.1000000000000000e-01,0.0000000000000000e+00,1.1225594393100001e-02,1.1225594393100001e-02,1.1225594393100001e-02
7,5,1.4999999999999999e-01,1.1000000000000000e-01,0.0000000000000000e+00,1.4826644823600001e-02,1.4826644823600001e-02,1.4826644823600001e-02
8,5,1.7000000000000001e-01,1.1000000000000000e-01,0.0000000000000000e+00,1.8716466488499998e-02,1.8716466488499998e-02,1.8716466488499998e-02
9,5,1.9000000000000000e-01,1.1000000000000000e-01,0.0000000000000000e+00,2.2877702124100001e-02,2.2877702124100001e-02,2.2877702124100001e-02
10,5,2.0999999999999999e-01,1.1000000000000000e-01,0.0000000000000000e+00,2.7322695424799998e-02,2.7322695424799998e-02,2.7322695424799998e-02
11,5,2.3000000000000001e-01,1.1000000000000000e-01,0.0000000000000000e+00,3.2074767325600002e-02,3.2074767325600002e-02,3.2074767325600002e-02
12,5,2.5000000000000000e-01,1.1000000000000000e-01,0.0000000000000000e+00,3.7149883801199997e-02,3.7149883801199997e-02,3.7149883801199997e-02
13,5,2.7000000000000002e-01,1.1000000000000000e-01,0.0000000000000000e+00,4.2541583667100001e-02,4.2541583667100001e-02,4.2541583667100001e-02
14,5,2.8999999999999998e-01,1.1000000000000000e-01,0.0000000000000000e+00,4.8210297872399999e-02,4.8210297872399999e-02,4.8210297872399999e-02
15,5,3.1000000000000000e-01,1.1000000000000000e-01,0.0000000000000000e+00,5.4077394104300000e-02,5.4077394104300000e-02,5.4077394104300000e-02
16,5,3.3000000000000002e-01,1.1000000000000000e-01,0.0000000000000000e+00,6.0023998977300000e-02,6.0023998977300000e-02,6.0023998977300000e-02
17,5,3.4999999999999998e-01,1.1000000000000000e-01,0.0000000000000000e+00,6.5894515648400001e-02,6.5894515648400001e-02,6.5894515648400001e-02
18,5,3.7000000000000000e-01,1.1000000000000000e-01,0.0000000000000000e+00,7.1504552711499997e-02,7.1504552711499997e-02,7.1504552711499997e-02
19,5,3.9000000000000001e-01,1.1000000000000000e-01,0.0000000000000000e+00,7.6652646949899997e-02,7.6652646949899997e-02,7.6652646949899997e-02
20,5,4.0999999999999998e-01,1.1000000000000000e-01,0.0000000000000000e+00,8.1134744916400006e-02,8.1134744916400006e-02,8.1134744916400006e-02
21,5,4.2999999999999999e-01,1.1000000000000000e-01,0.0000000000000000e+00,8.4760012871099993e-02,8.4760012871099993e-02,8.4760012871099993e-02
22,5,4.5000000000000001e-01,1.1000000000000000e-01,8.9287501787662649e-03,8.7366287000000001e-02,7.8437536821233736e-02,7.8437536821233736e-02
23,5,4.6999999999999997e-01,1.1000000000000000e-01,4.5478595781576425e-02,8.8833440788200005e-02,4.3354845006623580e-02,4.3354845006623580e-02
24,5,4.8999999999999999e-01,1.1000000000000000e-01,6.4288743492119882e-02,8.9093165135200006e-02,2.4804421643080124e-02,2.4804421643080124e-02
25,5,5.1000000000000001e-01,1.1000000000000000e-01,6.4288743492119882e-02,8.8152332116000001e-02,2.3863588623880119e-02,2.3863588623880119e-02
26,5,5.3000000000000003e-01,1.1000000000000000e-01,4.5478595781576203e-02,8.6071398715600003e-02,4.0592802934023800e-02,4.0592802934023800e-02
27,5,5.5000000000000004e-01,1.1000000000000000e-01,8.9287501787660428e-03,8.2943098554599998e-02,7.4014348375833955e-02,7.4014348375833955e-02
28,5,5.6999999999999995e-01,1.1000000000000000e-01,0.0000000000000000e+00,7.8911973436300006e-02,7.8911973436300006e-02,7.8911973436300006e-02
29,5,5.8999999999999997e-01,1.1000000000000000e-01,0.0000000000000000e+00,7.4178676756200004e-02,7.4178676756200004e-02,7.4178676756200004e-02
30,5,6.0999999999999999e-01,1.1000000000000000e-01,0.0000000000000000e+00,6.8996110420700002e-02,6.8996110420700002e-02,6.8996110420700002e-02
31,5,6.3000000000000000e-01,1.1000000000000000e-01,0.0000000000000000e+00,6.3640670164400004e-02,6.3640670164400004e-02,6.3640670164400004e-02
32,5,6.5000000000000002e-01,1.1000000000000000e-01,0.0000000000000000e+00,5.8356118564700001e-02,5.8356118564700001e-02,5.8356118564700001e-02
33,5,6.7000000000000004e-01,1.1000000000000000e-01,0.0000000000000000e+00,5.3291913006699998e-02,5.3291913006699998e-02,5.3291913006699998e-02
34,5,6.8999999999999995e-01,1.1000000000000000e-01,0.0000000000000000e+00,4.8470227592000002e-02,4.8470227592000002e-02,4.8470227592000002e-02
35,5,7.0999999999999996e-01,1.1000000000000000e-01,0.0000000000000000e+00,4.3803902430399999e-02,4.3803902430399999e-02,4.3803902430399999e-02
36,5,7.2999999999999998e-01,1.1000000000000000e-01,0.0000000000000000e+00,3.9159316950200002e-02,3.9159316950200002e-02,3.9159316950200002e-02
37,5,7.5000000000000000e-01,1.1000000000000000e-01,0.0000000000000000e+00,3.4433913427499997e-02,3.4433913427499997e-02,3.4433913427499997e-02
38,5,7.7000000000000002e-01,1.1000000000000000e-01,0.0000000000000000e+00,2.9612894328499999e-02,2.9612894328499999e-02,2.9612894328499999e-02
39,5,7.9000000000000004e-01,1.1000000000000000e-01,0.0000000000000000e+00,2.4783785967400000e-02,2.4783785967400000e-02,2.4783785967400000e-02
40,5,8.1000000000000005e-01,1.1000000000000000e-01,0.0000000000000000e+00,2.0109698922699999e-02,2.0109698922699999e-02,2.0109698922699999e-02
41,5,8.2999999999999996e-01,1.1000000000000000e-01,0.0000000000000000e+00,1.5779093818099998e-02,1.5779093818099998e-02,1.5779093818099998e-02
42,5,8.4999999999999998e-01,1.1000000000000000e-01,0.0000000000000000e+00,1.1954867082800000e-02,1.1954867082800000e-02,1.1954867082800000e-02
43,5,8.7000000000000000e-01,1.1000000000000000e-01,0.0000000000000000e+00,8.7398167030299997e-03,8.7398167030299997e-03,8.7398167030299997e-03
44,5,8.9000000000000001e-01,1.1000000000000000e-01,0.0000000000000000e+00,6.1649206072100001e-03,6.1649206072100001e-03,6.1649206072100001e-03
45,5,9.1000000000000003e-01,1.1000000000000000e-01,0.0000000000000000e+00,4.1973570349000001e-03,4.1973570349000001e-03,4.1973570349000001e-03
46,5,9.3000000000000005e-01,1.1000000000000000e-01,0.0000000000000000e+00,2.7600945673199998e-03,2.7600945673199998e-03,2.7600945673199998e-03
47,5,9.4999999999999996e-01,1.1000000000000000e-01,0.0000000000000000e+00,1.7543784516700000e-03,1.7543784516700000e-03,1.7543784516700000e-03
48,5,9.6999999999999997e-01,1.1000000000000000e-01,0.0000000000000000e+00,1.0788692477900000e-03,1.0788692477900000e-03,1.0788692477900000e-03
49,5,9.8999999999999999e-01,1.1000000000000000e-01,0.0000000000000000e+00,1.5093224864800000e-03,1.5093224864800000e-03,1.5093224864800000e-03
0,6,1.0000000000000000e-02,1.3000000000000000e-01,0.0000000000000000e+00,1.6154804934700000e-04,1.6154804934700000e-04,1.6154804934700000e-04
1,6,2.9999999999999999e-02,1.3000000000000000e-01,0.0000000000000000e+00,7.9116261034200002e-04,7.9116261034200002e-04,7.9116261034200002e-04
2,6,5.0000000000000003e-02,1.3000000000000000e-01,0.0000000000000000e+00,2.1457228926400002e-03,2.1457228926400002e-03,2.1457228926400002e-03
3,6,7.0000000000000007e-02,1.3000000000000000e-01,0.0000000000000000e+00,4.2936213361100001e-03,4.2936213361100001e-03,4.2936213361100001e-03
4,6,8.9999999999999997e-02,1.3000000000000000e-01,0.0000000000000000e+00,7.1270984005200001e-03,7.1270984005200001e-03,7.1270984005200001e-03
5,6,1.1000000000000000e-01,1.3000000000000000e-01,0.0000000000000000e+00,1.0461663074100000e-02,1.0461663074100000e-02,1.0461663074100000e-02
6,6,1.3000000000000000e-01,1.3000000000000000e-01,0.0000000000000000e+00,1.4132491070500000e-02,1.4132491070500000e-02,1.4132491070500000e-02
7,6,1.4999999999999999e-01,1.3000000000000000e-01,0.0000000000000000e+00,1.8044809798500001e-02,1.8044809798500001e-02,1.8044809798500001e-02
8,6,1.7000000000000001e-01,1.3000000000000000e-01,0.0000000000000000e+00,2.2179476754600001e-02,2.2179476754600001e-02,2.2179476754600001e-02
9,6,1.9000000000000000e-01,1.3000000000000000e-01,0.0000000000000000e+00,2.6572513451500000e-02,2.6572513451500000e-02,2.6572513451500000e-02
10,6,2.0999999999999999e-01,1.3000000000000000e-01,0.0000000000000000e+00,3.1286192932899998e-02,3.1286192932899998e-02,3.1286192932899998e-02
11,6,2.3000000000000001e-01,1.3000000000000000e-01,0.0000000000000000e+00,3.6381990186800002e-02,3.6381990186800002e-02,3.6381990186800002e-02
12,6,2.5000000000000000e-01,1.3000000000000000e-01,0.0000000000000000e+00,4.1899378836100003e-02,4.1899378836100003e-02,4.1899378836100003e-02
