cell,x,y,z,volume,numerical,exact,error,absError
77,-1.6666666666600001e+00,3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,1.4690620265899999e-04,6.7719773597766636e-05,7.9186429061233357e-05,7.9186429061233357e-05
78,-1.6666666666600001e+00,4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000099999e-02,1.5597175906099999e-05,3.4987832007329439e-06,1.2098392705367055e-05,1.2098392705367055e-05
79,-1.3333333333299999e+00,4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000099999e-02,3.4265955794100000e-06,1.1517748954944572e-06,2.2748206839155431e-06,2.2748206839155431e-06
80,-6.6666666667300001e-01,-4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000099999e-02,1.0270693253700000e-05,2.4158347527540534e-06,7.8548585009459475e-06,7.8548585009459475e-06
81,-3.3333333333900000e-01,-4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000099999e-02,5.6495153133099998e-05,1.5392751742995162e-05,4.1102401390104836e-05,4.1102401390104836e-05
82,-3.3333333333800003e-01,-3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,4.5004177180799998e-04,2.9793033842859343e-04,1.5211143337940655e-04,1.5211143337940655e-04
83,-6.6666666667200003e-01,-3.3333333333300001e+00,5.0000000000000003e-02,5.0000000000099999e-02,1.5677581480199999e-03,9.0503245655252848e-04,6.6272569146747146e-04,6.6272569146747146e-04
84,-6.6666666667100005e-01,-2.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,9.4733882852899992e-03,8.3514714915481122e-03,1.1219167937418870e-03,1.1219167937418870e-03
85,-3.3333333333699999e-01,-2.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,2.6017871365600000e-02,2.5369530339423792e-02,6.4834102617620723e-04,6.4834102617620723e-04
86,-3.3333333333600002e-01,-1.6666666666700001e+00,5.0000000000000003e-02,5.0000000000000003e-02,9.2304659016300000e-02,1.1161219771185828e-01,-1.9307538695558277e-02,1.9307538695558277e-02
87,-6.6666666666899999e-01,-1.3333333333299999e+00,5.0000000000000003e-02,5.0000000000000003e-02,1.5078756769800000e-01,1.6164469936958009e-01,-1.0857131671580089e-02,1.0857131671580089e-02
88,-6.6666666666800001e-01,-6.6666666666700003e-01,5.0000000000000003e-02,5.0000000000099999e-02,3.6964431241000001e-01,3.3904791974988513e-01,3.0596392660114879e-02,3.0596392660114879e-02
89,-3.3333333333400000e-01,-3.3333333333300003e-01,5.0000000000000003e-02,5.0000000000099999e-02,5.1904899338400001e-01,4.9103323994059689e-01,2.8015753443403124e-02,2.8015753443403124e-02
90,-3.3333333333300003e-01,3.3333333333400000e-01,5.0000000000000003e-02,5.0000000000099999e-02,5.1904899338400001e-01,4.9103323994059689e-01,2.8015753443403124e-02,2.8015753443403124e-02
91,-6.6666666666700003e-01,6.6666666666800001e-01,5.0000000000000003e-02,5.0000000000099999e-02,3.6964431241000001e-01,3.3904791974988513e-01,3.0596392660114879e-02,3.0596392660114879e-02
92,-6.6666666666600005e-01,1.3333333333299999e+00,5.0000000000000003e-02,5.0000000000000003e-02,1.5078756769900001e-01,1.6164469936993933e-01,-1.0857131670939324e-02,1.0857131670939324e-02
93,-3.3333333333199999e-01,1.6666666666700001e+00,5.0000000000000003e-02,5.0000000000000003e-02,9.2304659016400004e-02,1.1161219771202364e-01,-1.9307538695623641e-02,1.9307538695623641e-02
94,-3.3333333333100001e-01,2.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,2.6017871365600000e-02,2.5369530339480178e-02,6.4834102611982178e-04,6.4834102611982178e-04
95,-6.6666666666399998e-01,2.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,9.4733882853199995e-03,8.3514714915914161e-03,1.1219167937285834e-03,1.1219167937285834e-03
96,-6.6666666666300001e-01,3.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,1.5677581480300000e-03,9.0503245655856131e-04,6.6272569147143867e-04,6.6272569147143867e-04
97,-3.3333333332900000e-01,3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,4.5004177181100002e-04,2.9793033842958678e-04,1.5211143338141324e-04,1.5211143338141324e-04
98,-3.3333333332800003e-01,4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000099999e-02,5.6495153133300000e-05,1.5392751743057859e-05,4.1102401390242144e-05,4.1102401390242144e-05
99,-6.6666666666200003e-01,4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000099999e-02,1.0270693253700000e-05,2.4158347527737380e-06,7.8548585009262625e-06,7.8548585009262625e-06
100,6.6666666666200003e-01,-4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000099999e-02,1.0270693253700000e-05,2.4158347527737380e-06,7.8548585009262625e-06,7.8548585009262625e-06
101,3.3333333332800003e-01,-4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000099999e-02,5.6495153133300000e-05,1.5392751743057859e-05,4.1102401390242144e-05,4.1102401390242144e-05
102,3.3333333332900000e-01,-3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,4.5004177181100002e-04,2.9793033842958678e-04,1.5211143338141324e-04,1.5211143338141324e-04
103,6.6666666666300001e-01,-3.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,1.5677581480300000e-03,9.0503245655856131e-04,6.6272569147143867e-04,6.6272569147143867e-04
104,6.6666666666399998e-01,-2.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,9.4733882853199995e-03,8.3514714915914161e-03,1.1219167937285834e-03,1.1219167937285834e-03
105,3.3333333333100001e-01,-2.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,2.6017871365600000e-02,2.5369530339480178e-02,6.4834102611982178e-04,6.4834102611982178e-04
106,3.3333333333199999e-01,-1.6666666666700001e+00,5.0000000000000003e-02,5.0000000000000003e-02,9.2304659016400004e-02,1.1161219771202364e-01,-1.9307538695623641e-02,1.9307538695623641e-02
107,6.6666666666600005e-01,-1.3333333333299999e+00,5.0000000000000003e-02,5.0000000000000003e-02,1.5078756769900001e-01,1.6164469936993933e-01,-1.0857131670939324e-02,1.0857131670939324e-02
108,6.6666666666700003e-01,-6.6666666666800001e-01,5.0000000000000003e-02,5.0000000000099999e-02,3.6964431241000001e-01,3.3904791974988513e-01,3.0596392660114879e-02,3.0596392660114879e-02
109,3.3333333333300003e-01,-3.3333333333400000e-01,5.0000000000000003e-02,5.0000000000099999e-02,5.1904899338400001e-01,4.9103323994059689e-01,2.8015753443403124e-02,2.8015753443403124e-02
110,3.3333333333400000e-01,3.3333333333300003e-01,5.0000000000000003e-02,5.0000000000099999e-02,5.1904899338400001e-01,4.9103323994059689e-01,2.8015753443403124e-02,2.8015753443403124e-02
111,6.6666666666800001e-01,6.6666666666700003e-01,5.0000000000000003e-02,5.0000000000099999e-02,3.6964431241000001e-01,3.3904791974988513e-01,3.0596392660114879e-02,3.0596392660114879e-02
112,6.6666666666899999e-01,1.3333333333299999e+00,5.0000000000000003e-02,5.0000000000000003e-02,1.5078756769800000e-01,1.6164469936958009e-01,-1.0857131671580089e-02,1.0857131671580089e-02
113,3.3333333333600002e-01,1.6666666666700001e+00,5.0000000000000003e-02,5.0000000000000003e-02,9.2304659016300000e-02,1.1161219771185828e-01,-1.9307538695558277e-02,1.9307538695558277e-02
114,3.3333333333699999e-01,2.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,2.6017871365600000e-02,2.5369530339423792e-02,6.4834102617620723e-04,6.4834102617620723e-04
115,6.6666666667100005e-01,2.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,9.4733882852899992e-03,8.3514714915481122e-03,1.1219167937418870e-03,1.1219167937418870e-03
116,6.6666666667200003e-01,3.3333333333300001e+00,5.0000000000000003e-02,5.0000000000099999e-02,1.5677581480199999e-03,9.0503245655252848e-04,6.6272569146747146e-04,6.6272569146747146e-04
117,3.3333333333800003e-01,3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,4.5004177180799998e-04,2.9793033842859343e-04,1.5211143337940655e-04,1.5211143337940655e-04
118,3.3333333333900000e-01,4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000099999e-02,5.6495153133099998e-05,1.5392751742995162e-05,4.1102401390104836e-05,4.1102401390104836e-05
119,6.6666666667300001e-01,4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000099999e-02,1.0270693253700000e-05,2.4158347527540534e-06,7.8548585009459475e-06,7.8548585009459475e-06
120,1.3333333333299999e+00,-4.6666666666700003e+00,5.0000000000000003e-02,5.0000000000099999e-02,3.4265955794100000e-06,1.1517748954944572e-06,2.2748206839155431e-06,2.2748206839155431e-06
121,1.6666666666600001e+00,-4.3333333333299997e+00,5.0000000000000003e-02,5.0000000000099999e-02,1.5597175906099999e-05,3.4987832007329439e-06,1.2098392705367055e-05,1.2098392705367055e-05
122,1.6666666666600001e+00,-3.6666666666699999e+00,5.0000000000000003e-02,5.0000000000000003e-02,1.4690620265899999e-04,6.7719773597766636e-05,7.9186429061233357e-05,7.9186429061233357e-05
123,1.3333333333299999e+00,-3.3333333333300001e+00,5.0000000000000003e-02,5.0000000000000003e-02,6.3860239563499996e-04,4.3148384295564108e-04,2.0711855267935888e-04,2.0711855267935888e-04
124,1.3333333333299999e+00,-2.6666666666699999e+00,5.0000000000000003e-02,4.9999999999899999e-02,3.2334314501800002e-03,3.9816527986539013e-03,-7.4822134847390108e-04,7.4822134847390108e-04
125,1.6666666666700001e+00,-2.3333333333300001e+00,5.0000000000000003e-02,4.9999999999899999e-02,6.2650673618700001e-03,5.7665119299247381e-03,4.9855543194526203e-04,4.9855543194526203e-04
126,1.6666666666700001e+00,-1.6666666666700001e+00,5.0000000000000003e-02,4.9999999999899999e-02,3.1395716045700003e-02,2.5369530338925809e-02,6.0261857067741946e-03,6.0261857067741946e-03
127,1.3333333333299999e+00,-1.3333333333399999e+00,5.0000000000000003e-02,4.9999999999899999e-02,7.7387858282399996e-02,7.7065828491819699e-02,3.2202979058029713e-04,3.2202979058029713e-04
