cell,x,y,initial,numerical,exact,error,absError
132,6.2500000000000000e-01,3.2500000000000001e-01,0.0000000000000000e+00,-2.0048540923957089e-01,-1.9995154415133229e-01,-5.3386508823860535e-04,5.3386508823860535e-04
133,6.7500000000000004e-01,3.2500000000000001e-01,0.0000000000000000e+00,-2.7373750044600309e-01,-2.7300475013022657e-01,-7.3275031577652028e-04,7.3275031577652028e-04
134,7.2500000000000009e-01,3.2500000000000001e-01,0.0000000000000000e+00,-3.4025346944378931e-01,-3.3933567311009527e-01,-9.1779633369404312e-04,9.1779633369404312e-04
135,7.7500000000000002e-01,3.2500000000000001e-01,0.0000000000000000e+00,-3.9839724445552099e-01,-3.9731102562746140e-01,-1.0862188280595930e-03,1.0862188280595930e-03
136,8.2500000000000007e-01,3.2500000000000001e-01,0.0000000000000000e+00,-4.4673936005353487e-01,-4.4550326209418395e-01,-1.2360979593509236e-03,1.2360979593509236e-03
137,8.7500000000000000e-01,3.2500000000000001e-01,0.0000000000000000e+00,-4.8409227245332992e-01,-4.8272572970758920e-01,-1.3665427457407175e-03,1.3665427457407175e-03
138,9.2500000000000004e-01,3.2500000000000001e-01,0.0000000000000000e+00,-5.0953970528435732e-01,-5.0806188778074746e-01,-1.4778175036098684e-03,1.4778175036098684e-03
139,9.7500000000000009e-01,3.2500000000000001e-01,0.0000000000000000e+00,-5.2245928006895204e-01,-5.2088787601601005e-01,-1.5714040529419826e-03,1.5714040529419826e-03
140,2.5000000000000001e-02,3.7500000000000000e-01,0.0000000000000000e+00,3.8265408710867249e-01,3.8150374705724716e-01,1.1503400514253359e-03,1.1503400514253359e-03
141,7.5000000000000011e-02,3.7500000000000000e-01,0.0000000000000000e+00,3.7319058561687141e-01,3.7210985866635204e-01,1.0807269505193617e-03,1.0807269505193617e-03
142,1.2500000000000000e-01,3.7500000000000000e-01,0.0000000000000000e+00,3.5455175858776972e-01,3.5355339059327384e-01,9.9836799449587454e-04,9.9836799449587454e-04
143,1.7500000000000002e-01,3.7500000000000000e-01,0.0000000000000000e+00,3.2719353006278012e-01,3.2629126466735831e-01,9.0226539542181960e-04,9.0226539542181960e-04
144,2.2500000000000001e-01,3.7500000000000000e-01,0.0000000000000000e+00,2.9178702716711208e-01,2.9099476490671028e-01,7.9226226040179926e-04,7.9226226040179926e-04
145,2.7500000000000002e-01,3.7500000000000000e-01,0.0000000000000000e+00,2.4920201359666760e-01,2.4853300827780339e-01,6.6900531886421311e-04,6.6900531886421311e-04
146,3.2500000000000001e-01,3.7500000000000000e-01,0.0000000000000000e+00,2.0048540922540611e-01,1.9995154415133234e-01,5.3386507407376937e-04,5.3386507407376937e-04
147,3.7500000000000000e-01,3.7500000000000000e-01,0.0000000000000000e+00,1.4683543637149701e-01,1.4644660940672630e-01,3.8882696477071654e-04,3.8882696477071654e-04
148,4.2500000000000004e-01,3.7500000000000000e-01,0.0000000000000000e+00,8.9572038265981438e-02,8.9335673110095104e-02,2.3636515588633389e-04,2.3636515588633389e-04
149,4.7500000000000003e-01,3.7500000000000000e-01,0.0000000000000000e+00,3.0104303051357830e-02,3.0024996053392882e-02,7.9306997964948001e-05,7.9306997964948001e-05
