i,j,x,y,initial,numerical,change,absChange
77,87,7.7500000000000002e-01,8.7500000000000000e-01,0.0000000000000000e+00,5.0558954162700002e-02,5.0558954162700002e-02,5.0558954162700002e-02
78,87,7.8500000000000003e-01,8.7500000000000000e-01,0.0000000000000000e+00,4.4017547970900003e-02,4.4017547970900003e-02,4.4017547970900003e-02
79,87,7.9500000000000004e-01,8.7500000000000000e-01,0.0000000000000000e+00,3.8074996254200001e-02,3.8074996254200001e-02,3.8074996254200001e-02
80,87,8.0500000000000005e-01,8.7500000000000000e-01,0.0000000000000000e+00,3.2687294878199998e-02,3.2687294878199998e-02,3.2687294878199998e-02
81,87,8.1499999999999995e-01,8.7500000000000000e-01,0.0000000000000000e+00,2.7810600336699999e-02,2.7810600336699999e-02,2.7810600336699999e-02
82,87,8.2499999999999996e-01,8.7500000000000000e-01,0.0000000000000000e+00,2.3404578765499999e-02,2.3404578765499999e-02,2.3404578765499999e-02
83,87,8.3499999999999996e-01,8.7500000000000000e-01,0.0000000000000000e+00,1.9435237876699998e-02,1.9435237876699998e-02,1.9435237876699998e-02
84,87,8.4499999999999997e-01,8.7500000000000000e-01,0.0000000000000000e+00,1.5876848646499998e-02,1.5876848646499998e-02,1.5876848646499998e-02
85,87,8.5499999999999998e-01,8.7500000000000000e-01,0.0000000000000000e+00,1.2712563927900000e-02,1.2712563927900000e-02,1.2712563927900000e-02
86,87,8.6499999999999999e-01,8.7500000000000000e-01,0.0000000000000000e+00,9.9334290053899998e-03,9.9334290053899998e-03,9.9334290053899998e-03
87,87,8.7500000000000000e-01,8.7500000000000000e-01,0.0000000000000000e+00,7.5356834179999997e-03,7.5356834179999997e-03,7.5356834179999997e-03
88,87,8.8500000000000001e-01,8.7500000000000000e-01,0.0000000000000000e+00,5.5165791830200000e-03,5.5165791830200000e-03,5.5165791830200000e-03
89,87,8.9500000000000002e-01,8.7500000000000000e-01,0.0000000000000000e+00,3.8693488101000000e-03,3.8693488101000000e-03,3.8693488101000000e-03
90,87,9.0500000000000003e-01,8.7500000000000000e-01,0.0000000000000000e+00,2.5783500747399999e-03,2.5783500747399999e-03,2.5783500747399999e-03
91,87,9.1500000000000004e-01,8.7500000000000000e-01,0.0000000000000000e+00,1.6156436830000000e-03,1.6156436830000000e-03,1.6156436830000000e-03
92,87,9.2500000000000004e-01,8.7500000000000000e-01,0.0000000000000000e+00,9.4016103530500004e-04,9.4016103530500004e-04,9.4016103530500004e-04
93,87,9.3500000000000005e-01,8.7500000000000000e-01,0.0000000000000000e+00,5.0008990488600001e-04,5.0008990488600001e-04,5.0008990488600001e-04
94,87,9.4499999999999995e-01,8.7500000000000000e-01,0.0000000000000000e+00,2.3819701597600001e-04,2.3819701597600001e-04,2.3819701597600001e-04
95,87,9.5499999999999996e-01,8.7500000000000000e-01,0.0000000000000000e+00,9.8781571903700004e-05,9.8781571903700004e-05,9.8781571903700004e-05
96,87,9.6499999999999997e-01,8.7500000000000000e-01,0.0000000000000000e+00,3.4246681652099997e-05,3.4246681652099997e-05,3.4246681652099997e-05
97,87,9.7499999999999998e-01,8.7500000000000000e-01,0.0000000000000000e+00,9.3079260570200004e-06,9.3079260570200004e-06,9.3079260570200004e-06
98,87,9.8499999999999999e-01,8.7500000000000000e-01,0.0000000000000000e+00,1.7635243864000000e-06,1.7635243864000000e-06,1.7635243864000000e-06
99,87,9.9500000000000000e-01,8.7500000000000000e-01,0.0000000000000000e+00,1.7476595690000000e-07,1.7476595690000000e-07,1.7476595690000000e-07
0,88,5.0000000000000001e-03,8.8500000000000001e-01,0.0000000000000000e+00,2.3295676611900001e-04,2.3295676611900001e-04,2.3295676611900001e-04
1,88,1.4999999999999999e-02,8.8500000000000001e-01,0.0000000000000000e+00,1.4468444667300001e-04,1.4468444667300001e-04,1.4468444667300001e-04
2,88,2.5000000000000001e-02,8.8500000000000001e-01,0.0000000000000000e+00,2.2781634159800001e-04,2.2781634159800001e-04,2.2781634159800001e-04
3,88,3.5000000000000003e-02,8.8500000000000001e-01,0.0000000000000000e+00,3.5286947329300002e-04,3.5286947329300002e-04,3.5286947329300002e-04
4,88,4.4999999999999998e-02,8.8500000000000001e-01,0.0000000000000000e+00,5.3748981355100005e-04,5.3748981355100005e-04,5.3748981355100005e-04
5,88,5.5000000000000000e-02,8.8500000000000001e-01,0.0000000000000000e+00,8.0485339867000002e-04,8.0485339867000002e-04,8.0485339867000002e-04
6,88,6.5000000000000002e-02,8.8500000000000001e-01,0.0000000000000000e+00,1.1844637951799999e-03,1.1844637951799999e-03,1.1844637951799999e-03
7,88,7.4999999999999997e-02,8.8500000000000001e-01,0.0000000000000000e+00,1.7126172607200001e-03,1.7126172607200001e-03,1.7126172607200001e-03
8,88,8.5000000000000006e-02,8.8500000000000001e-01,0.0000000000000000e+00,2.4323014494899999e-03,2.4323014494899999e-03,2.4323014494899999e-03
9,88,9.5000000000000001e-02,8.8500000000000001e-01,0.0000000000000000e+00,3.3922809474300000e-03,3.3922809474300000e-03,3.3922809474300000e-03
10,88,1.0500000000000000e-01,8.8500000000000001e-01,0.0000000000000000e+00,4.6451608856900002e-03,4.6451608856900002e-03,4.6451608856900002e-03
11,88,1.1500000000000000e-01,8.8500000000000001e-01,0.0000000000000000e+00,6.2443272175899999e-03,6.2443272175899999e-03,6.2443272175899999e-03
12,88,1.2500000000000000e-01,8.8500000000000001e-01,0.0000000000000000e+00,8.2398479180300008e-03,8.2398479180300008e-03,8.2398479180300008e-03
13,88,1.3500000000000001e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.0673673448900000e-02,1.0673673448900000e-02,1.0673673448900000e-02
14,88,1.4499999999999999e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.3574760928399999e-02,1.3574760928399999e-02,1.3574760928399999e-02
15,88,1.5500000000000000e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.6954999480399999e-02,1.6954999480399999e-02,1.6954999480399999e-02
16,88,1.6500000000000001e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.0806947832299999e-02,2.0806947832299999e-02,2.0806947832299999e-02
17,88,1.7499999999999999e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.5104320992099999e-02,2.5104320992099999e-02,2.5104320992099999e-02
18,88,1.8500000000000000e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.9805820361000001e-02,2.9805820361000001e-02,2.9805820361000001e-02
19,88,1.9500000000000001e-01,8.8500000000000001e-01,0.0000000000000000e+00,3.4862292154299999e-02,3.4862292154299999e-02,3.4862292154299999e-02
20,88,2.0499999999999999e-01,8.8500000000000001e-01,0.0000000000000000e+00,4.0226410590500000e-02,4.0226410590500000e-02,4.0226410590500000e-02
21,88,2.1500000000000000e-01,8.8500000000000001e-01,0.0000000000000000e+00,4.5863292060199998e-02,4.5863292060199998e-02,4.5863292060199998e-02
22,88,2.2500000000000001e-01,8.8500000000000001e-01,0.0000000000000000e+00,5.1759888835899999e-02,5.1759888835899999e-02,5.1759888835899999e-02
23,88,2.3499999999999999e-01,8.8500000000000001e-01,0.0000000000000000e+00,5.7930911621099999e-02,5.7930911621099999e-02,5.7930911621099999e-02
24,88,2.4500000000000000e-01,8.8500000000000001e-01,0.0000000000000000e+00,6.4419521698200005e-02,6.4419521698200005e-02,6.4419521698200005e-02
25,88,2.5500000000000000e-01,8.8500000000000001e-01,0.0000000000000000e+00,7.1292080675600000e-02,7.1292080675600000e-02,7.1292080675600000e-02
26,88,2.6500000000000001e-01,8.8500000000000001e-01,0.0000000000000000e+00,7.8627619481200006e-02,7.8627619481200006e-02,7.8627619481200006e-02
27,88,2.7500000000000002e-01,8.8500000000000001e-01,0.0000000000000000e+00,8.6504009114200003e-02,8.6504009114200003e-02,8.6504009114200003e-02
28,88,2.8499999999999998e-01,8.8500000000000001e-01,0.0000000000000000e+00,9.4983670274600002e-02,9.4983670274600002e-02,9.4983670274600002e-02
29,88,2.9499999999999998e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.0410175064299999e-01,1.0410175064299999e-01,1.0410175064299999e-01
30,88,3.0499999999999999e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.1385897374900000e-01,1.1385897374900000e-01,1.1385897374900000e-01
31,88,3.1500000000000000e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.2422005224800001e-01,1.2422005224800001e-01,1.2422005224800001e-01
32,88,3.2500000000000001e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.3511710007300001e-01,1.3511710007300001e-01,1.3511710007300001e-01
33,88,3.3500000000000002e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.4645635223100001e-01,1.4645635223100001e-01,1.4645635223100001e-01
34,88,3.4499999999999997e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.5812603927400001e-01,1.5812603927400001e-01,1.5812603927400001e-01
35,88,3.5499999999999998e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.7000352387600001e-01,1.7000352387600001e-01,1.7000352387600001e-01
36,88,3.6499999999999999e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.8196057498099999e-01,1.8196057498099999e-01,1.8196057498099999e-01
37,88,3.7500000000000000e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.9386656296200000e-01,1.9386656296200000e-01,1.9386656296200000e-01
38,88,3.8500000000000001e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.0559006080900000e-01,2.0559006080900000e-01,2.0559006080900000e-01
39,88,3.9500000000000002e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.1699964593300000e-01,2.1699964593300000e-01,2.1699964593300000e-01
40,88,4.0500000000000003e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.2796463013300000e-01,2.2796463013300000e-01,2.2796463013300000e-01
41,88,4.1499999999999998e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.3835615845600000e-01,2.3835615845600000e-01,2.3835615845600000e-01
42,88,4.2499999999999999e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.4804879860699999e-01,2.4804879860699999e-01,2.4804879860699999e-01
43,88,4.3500000000000000e-01,8.8500000000000001e-01,1.0000000000000000e+00,2.5692251892599999e-01,-7.4307748107399996e-01,7.4307748107399996e-01
44,88,4.4500000000000001e-01,8.8500000000000001e-01,1.0000000000000000e+00,2.6486485978300001e-01,-7.3513514021699999e-01,7.3513514021699999e-01
45,88,4.5500000000000002e-01,8.8500000000000001e-01,1.0000000000000000e+00,2.7177310771800001e-01,-7.2822689228199999e-01,7.2822689228199999e-01
46,88,4.6500000000000002e-01,8.8500000000000001e-01,1.0000000000000000e+00,2.7755632969299998e-01,-7.2244367030700007e-01,7.2244367030700007e-01
47,88,4.7499999999999998e-01,8.8500000000000001e-01,1.0000000000000000e+00,2.8213717595700000e-01,-7.1786282404300006e-01,7.1786282404300006e-01
48,88,4.8499999999999999e-01,8.8500000000000001e-01,1.0000000000000000e+00,2.8545339773799999e-01,-7.1454660226199995e-01,7.1454660226199995e-01
49,88,4.9500000000000000e-01,8.8500000000000001e-01,1.0000000000000000e+00,2.8745905000900002e-01,-7.1254094999100004e-01,7.1254094999100004e-01
50,88,5.0500000000000000e-01,8.8500000000000001e-01,1.0000000000000000e+00,2.8812536482099999e-01,-7.1187463517899996e-01,7.1187463517899996e-01
51,88,5.1500000000000001e-01,8.8500000000000001e-01,1.0000000000000000e+00,2.8743270787000003e-01,-7.1256729212999992e-01,7.1256729212999992e-01
52,88,5.2500000000000002e-01,8.8500000000000001e-01,1.0000000000000000e+00,2.8537943855900000e-01,-7.1462056144099995e-01,7.1462056144099995e-01
53,88,5.3500000000000003e-01,8.8500000000000001e-01,1.0000000000000000e+00,2.8199018968000000e-01,-7.1800981032000000e-01,7.1800981032000000e-01
54,88,5.4500000000000004e-01,8.8500000000000001e-01,1.0000000000000000e+00,2.7730682334000001e-01,-7.2269317665999999e-01,7.2269317665999999e-01
55,88,5.5500000000000005e-01,8.8500000000000001e-01,1.0000000000000000e+00,2.7138779778400002e-01,-7.2861220221599998e-01,7.2861220221599998e-01
56,88,5.6499999999999995e-01,8.8500000000000001e-01,1.0000000000000000e+00,2.6430728172500001e-01,-7.3569271827499993e-01,7.3569271827499993e-01
57,88,5.7499999999999996e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.5615400961599999e-01,2.5615400961599999e-01,2.5615400961599999e-01
58,88,5.8499999999999996e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.4702986966700000e-01,2.4702986966700000e-01,2.4702986966700000e-01
59,88,5.9499999999999997e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.3704821898699999e-01,2.3704821898699999e-01,2.3704821898699999e-01
60,88,6.0499999999999998e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.2633192750200001e-01,2.2633192750200001e-01,2.2633192750200001e-01
61,88,6.1499999999999999e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.1501116405199999e-01,2.1501116405199999e-01,2.1501116405199999e-01
62,88,6.2500000000000000e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.0322095330800000e-01,2.0322095330800000e-01,2.0322095330800000e-01
63,88,6.3500000000000001e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.9109854940400001e-01,1.9109854940400001e-01,1.9109854940400001e-01
64,88,6.4500000000000002e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.7878068954000001e-01,1.7878068954000001e-01,1.7878068954000001e-01
65,88,6.5500000000000003e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.6640080634500001e-01,1.6640080634500001e-01,1.6640080634500001e-01
66,88,6.6500000000000004e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.5408628969499999e-01,1.5408628969499999e-01,1.5408628969499999e-01
67,88,6.7500000000000004e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.4195589557900001e-01,1.4195589557900001e-01,1.4195589557900001e-01
68,88,6.8500000000000005e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.3011740083900000e-01,1.3011740083900000e-01,1.3011740083900000e-01
69,88,6.9499999999999995e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.1866559800900001e-01,1.1866559800900001e-01,1.1866559800900001e-01
70,88,7.0499999999999996e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.0768071469600000e-01,1.0768071469600000e-01,1.0768071469600000e-01
71,88,7.1499999999999997e-01,8.8500000000000001e-01,0.0000000000000000e+00,9.7227327994399995e-02,9.7227327994399995e-02,9.7227327994399995e-02
72,88,7.2499999999999998e-01,8.8500000000000001e-01,0.0000000000000000e+00,8.7353827543000001e-02,8.7353827543000001e-02,8.7353827543000001e-02
73,88,7.3499999999999999e-01,8.8500000000000001e-01,0.0000000000000000e+00,7.8092462130399998e-02,7.8092462130399998e-02,7.8092462130399998e-02
74,88,7.4500000000000000e-01,8.8500000000000001e-01,0.0000000000000000e+00,6.9459984910200001e-02,6.9459984910200001e-02,6.9459984910200001e-02
75,88,7.5500000000000000e-01,8.8500000000000001e-01,0.0000000000000000e+00,6.1458891111499998e-02,6.1458891111499998e-02,6.1458891111499998e-02
76,88,7.6500000000000001e-01,8.8500000000000001e-01,0.0000000000000000e+00,5.4079218610000000e-02,5.4079218610000000e-02,5.4079218610000000e-02
77,88,7.7500000000000002e-01,8.8500000000000001e-01,0.0000000000000000e+00,4.7300853945599998e-02,4.7300853945599998e-02,4.7300853945599998e-02
78,88,7.8500000000000003e-01,8.8500000000000001e-01,0.0000000000000000e+00,4.1096252032900002e-02,4.1096252032900002e-02,4.1096252032900002e-02
79,88,7.9500000000000004e-01,8.8500000000000001e-01,0.0000000000000000e+00,3.5433435126499997e-02,3.5433435126499997e-02,3.5433435126499997e-02
80,88,8.0500000000000005e-01,8.8500000000000001e-01,0.0000000000000000e+00,3.0279085615399999e-02,3.0279085615399999e-02,3.0279085615399999e-02
81,88,8.1499999999999995e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.5601491615699998e-02,2.5601491615699998e-02,2.5601491615699998e-02
82,88,8.2499999999999996e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.1373053133399999e-02,2.1373053133399999e-02,2.1373053133399999e-02
83,88,8.3499999999999996e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.7572025290700000e-02,1.7572025290700000e-02,1.7572025290700000e-02
84,88,8.4499999999999997e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.4183185136799999e-02,1.4183185136799999e-02,1.4183185136799999e-02
85,88,8.5499999999999998e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.1197183679100000e-02,1.1197183679100000e-02,1.1197183679100000e-02
86,88,8.6499999999999999e-01,8.8500000000000001e-01,0.0000000000000000e+00,8.6085037115100002e-03,8.6085037115100002e-03,8.6085037115100002e-03
87,88,8.7500000000000000e-01,8.8500000000000001e-01,0.0000000000000000e+00,6.4121893264100002e-03,6.4121893264100002e-03,6.4121893264100002e-03
88,88,8.8500000000000001e-01,8.8500000000000001e-01,0.0000000000000000e+00,4.5998181487899997e-03,4.5998181487899997e-03,4.5998181487899997e-03
89,88,8.9500000000000002e-01,8.8500000000000001e-01,0.0000000000000000e+00,3.1554875641700000e-03,3.1554875641700000e-03,3.1554875641700000e-03
90,88,9.0500000000000003e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.0527808104199999e-03,2.0527808104199999e-03,2.0527808104199999e-03
91,88,9.1500000000000004e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.2536533089200000e-03,1.2536533089200000e-03,1.2536533089200000e-03
92,88,9.2500000000000004e-01,8.8500000000000001e-01,0.0000000000000000e+00,7.0985103583100001e-04,7.0985103583100001e-04,7.0985103583100001e-04
93,88,9.3500000000000005e-01,8.8500000000000001e-01,0.0000000000000000e+00,3.6684873430500002e-04,3.6684873430500002e-04,3.6684873430500002e-04
94,88,9.4499999999999995e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.6952108844799999e-04,1.6952108844799999e-04,1.6952108844799999e-04
95,88,9.5499999999999996e-01,8.8500000000000001e-01,0.0000000000000000e+00,6.8110500687600006e-05,6.8110500687600006e-05,6.8110500687600006e-05
96,88,9.6499999999999997e-01,8.8500000000000001e-01,0.0000000000000000e+00,2.2847107357300001e-05,2.2847107357300001e-05,2.2847107357300001e-05
97,88,9.7499999999999998e-01,8.8500000000000001e-01,0.0000000000000000e+00,6.0003932338399997e-06,6.0003932338399997e-06,6.0003932338399997e-06
98,88,9.8499999999999999e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.0971644084600000e-06,1.0971644084600000e-06,1.0971644084600000e-06
99,88,9.9500000000000000e-01,8.8500000000000001e-01,0.0000000000000000e+00,1.0480078040700000e-07,1.0480078040700000e-07,1.0480078040700000e-07
0,89,5.0000000000000001e-03,8.9500000000000002e-01,0.0000000000000000e+00,1.3980267133999999e-04,1.3980267133999999e-04,1.3980267133999999e-04
1,89,1.4999999999999999e-02,8.9500000000000002e-01,0.0000000000000000e+00,9.1306066282700001e-05,9.1306066282700001e-05,9.1306066282700001e-05
2,89,2.5000000000000001e-02,8.9500000000000002e-01,0.0000000000000000e+00,1.4684844052400000e-04,1.4684844052400000e-04,1.4684844052400000e-04
3,89,3.5000000000000003e-02,8.9500000000000002e-01,0.0000000000000000e+00,2.3240116243099999e-04,2.3240116243099999e-04,2.3240116243099999e-04
4,89,4.4999999999999998e-02,8.9500000000000002e-01,0.0000000000000000e+00,3.6179441318800001e-04,3.6179441318800001e-04,3.6179441318800001e-04
5,89,5.5000000000000000e-02,8.9500000000000002e-01,0.0000000000000000e+00,5.5385445297800005e-04,5.5385445297800005e-04,5.5385445297800005e-04
6,89,6.5000000000000002e-02,8.9500000000000002e-01,0.0000000000000000e+00,8.3348316677199995e-04,8.3348316677199995e-04,8.3348316677199995e-04
7,89,7.4999999999999997e-02,8.9500000000000002e-01,0.0000000000000000e+00,1.2326099221299999e-03,1.2326099221299999e-03,1.2326099221299999e-03
8,89,8.5000000000000006e-02,8.9500000000000002e-01,0.0000000000000000e+00,1.7908018566000000e-03,1.7908018566000000e-03,1.7908018566000000e-03
9,89,9.5000000000000001e-02,8.9500000000000002e-01,0.0000000000000000e+00,2.5552630679300001e-03,2.5552630679300001e-03,2.5552630679300001e-03
10,89,1.0500000000000000e-01,8.9500000000000002e-01,0.0000000000000000e+00,3.5799265861499998e-03,3.5799265861499998e-03,3.5799265861499998e-03
11,89,1.1500000000000000e-01,8.9500000000000002e-01,0.0000000000000000e+00,4.9233703654999999e-03,4.9233703654999999e-03,4.9233703654999999e-03
12,89,1.2500000000000000e-01,8.9500000000000002e-01,0.0000000000000000e+00,6.6453942297099999e-03,6.6453942297099999e-03,6.6453942297099999e-03
13,89,1.3500000000000001e-01,8.9500000000000002e-01,0.0000000000000000e+00,8.8022941138999992e-03,8.8022941138999992e-03,8.8022941138999992e-03
14,89,1.4499999999999999e-01,8.9500000000000002e-01,0.0000000000000000e+00,1.1441158674800000e-02,1.1441158674800000e-02,1.1441158674800000e-02
15,89,1.5500000000000000e-01,8.9500000000000002e-01,0.0000000000000000e+00,1.4593857000399999e-02,1.4593857000399999e-02,1.4593857000399999e-02
16,89,1.6500000000000001e-01,8.9500000000000002e-01,0.0000000000000000e+00,1.8271715138800000e-02,1.8271715138800000e-02,1.8271715138800000e-02
17,89,1.7499999999999999e-01,8.9500000000000002e-01,0.0000000000000000e+00,2.2462093666300000e-02,2.2462093666300000e-02,2.2462093666300000e-02
18,89,1.8500000000000000e-01,8.9500000000000002e-01,0.0000000000000000e+00,2.7128067697600001e-02,2.7128067697600001e-02,2.7128067697600001e-02
19,89,1.9500000000000001e-01,8.9500000000000002e-01,0.0000000000000000e+00,3.2212086172599998e-02,3.2212086172599998e-02,3.2212086172599998e-02
20,89,2.0499999999999999e-01,8.9500000000000002e-01,0.0000000000000000e+00,3.7643824384100001e-02,3.7643824384100001e-02,3.7643824384100001e-02
21,89,2.1500000000000000e-01,8.9500000000000002e-01,0.0000000000000000e+00,4.3351518016300002e-02,4.3351518016300002e-02,4.3351518016300002e-02
22,89,2.2500000000000001e-01,8.9500000000000002e-01,0.0000000000000000e+00,4.9275067190500003e-02,4.9275067190500003e-02,4.9275067190500003e-02
23,89,2.3499999999999999e-01,8.9500000000000002e-01,0.0000000000000000e+00,5.5378401452900003e-02,5.5378401452900003e-02,5.5378401452900003e-02
24,89,2.4500000000000000e-01,8.9500000000000002e-01,0.0000000000000000e+00,6.1658294954700002e-02,6.1658294954700002e-02,6.1658294954700002e-02
25,89,2.5500000000000000e-01,8.9500000000000002e-01,0.0000000000000000e+00,6.8147224407499998e-02,6.8147224407499998e-02,6.8147224407499998e-02
26,89,2.6500000000000001e-01,8.9500000000000002e-01,0.0000000000000000e+00,7.4908994024999995e-02,7.4908994024999995e-02,7.4908994024999995e-02
27,89,2.7500000000000002e-01,8.9500000000000002e-01,0.0000000000000000e+00,8.2027492760800000e-02,8.2027492760800000e-02,8.2027492760800000e-02
28,89,2.8499999999999998e-01,8.9500000000000002e-01,0.0000000000000000e+00,8.9590666003699998e-02,8.9590666003699998e-02,8.9590666003699998e-02
29,89,2.9499999999999998e-01,8.9500000000000002e-01,0.0000000000000000e+00,9.7673049568199999e-02,9.7673049568199999e-02,9.7673049568199999e-02
30,89,3.0499999999999999e-01,8.9500000000000002e-01,0.0000000000000000e+00,1.0632059340300000e-01,1.0632059340300000e-01,1.0632059340300000e-01
31,89,3.1500000000000000e-01,8.9500000000000002e-01,0.0000000000000000e+00,1.1554083211500001e-01,1.1554083211500001e-01,1.1554083211500001e-01
32,89,3.2500000000000001e-01,8.9500000000000002e-01,0.0000000000000000e+00,1.2529993708400000e-01,1.2529993708400000e-01,1.2529993708400000e-01
33,89,3.3500000000000002e-01,8.9500000000000002e-01,0.0000000000000000e+00,1.3552631759000000e-01,1.3552631759000000e-01,1.3552631759000000e-01
34,89,3.4499999999999997e-01,8.9500000000000002e-01,0.0000000000000000e+00,1.4611885278400000e-01,1.4611885278400000e-01,1.4611885278400000e-01
35,89,3.5499999999999998e-01,8.9500000000000002e-01,0.0000000000000000e+00,1.5695702971299999e-01,1.5695702971299999e-01,1.5695702971299999e-01
36,89,3.6499999999999999e-01,8.9500000000000002e-01,0.0000000000000000e+00,1.6791040665699999e-01,1.6791040665699999e-01,1.6791040665699999e-01
37,89,3.7500000000000000e-01,8.9500000000000002e-01,0.0000000000000000e+00,1.7884571407500000e-01,1.7884571407500000e-01,1.7884571407500000e-01
38,89,3.8500000000000001e-01,8.9500000000000002e-01,0.0000000000000000e+00,1.8963109373400000e-01,1.8963109373400000e-01,1.8963109373400000e-01
39,89,3.9500000000000002e-01,8.9500000000000002e-01,0.0000000000000000e+00,2.0013797809000000e-01,2.0013797809000000e-01,2.0013797809000000e-01
40,89,4.0500000000000003e-01,8.9500000000000002e-01,0.0000000000000000e+00,2.1024162429300000e-01,2.1024162429300000e-01,2.1024162429300000e-01
41,89,4.1499999999999998e-01,8.9500000000000002e-01,0.0000000000000000e+00,2.1982130818100001e-01,2.1982130818100001e-01,2.1982130818100001e-01
42,89,4.2499999999999999e-01,8.9500000000000002e-01,0.0000000000000000e+00,2.2876083734500000e-01,2.2876083734500000e-01,2.2876083734500000e-01
43,89,4.3500000000000000e-01,8.9500000000000002e-01,0.0000000000000000e+00,2.3694961554300001e-01,2.3694961554300001e-01,2.3694961554300001e-01
44,89,4.4500000000000001e-01,8.9500000000000002e-01,0.0000000000000000e+00,2.4428417536600000e-01,2.4428417536600000e-01,2.4428417536600000e-01
45,89,4.5500000000000002e-01,8.9500000000000002e-01,0.0000000000000000e+00,2.5066995712399998e-01,2.5066995712399998e-01,2.5066995712399998e-01
46,89,4.6500000000000002e-01,8.9500000000000002e-01,1.0000000000000000e+00,2.5602311161300001e-01,-7.4397688838699993e-01,7.4397688838699993e-01
47,89,4.7499999999999998e-01,8.9500000000000002e-01,1.0000000000000000e+00,2.6027216655899998e-01,-7.3972783344100002e-01,7.3972783344100002e-01
48,89,4.8499999999999999e-01,8.9500000000000002e-01,1.0000000000000000e+00,2.6335946219099998e-01,-7.3664053780899996e-01,7.3664053780899996e-01
49,89,4.9500000000000000e-01,8.9500000000000002e-01,1.0000000000000000e+00,2.6524230625000000e-01,-7.3475769375000000e-01,7.3475769375000000e-01
50,89,5.0500000000000000e-01,8.9500000000000002e-01,1.0000000000000000e+00,2.6589382367300002e-01,-7.3410617632700004e-01,7.3410617632700004e-01
51,89,5.1500000000000001e-01,8.9500000000000002e-01,1.0000000000000000e+00,2.6529313305699997e-01,-7.3470686694300003e-01,7.3470686694300003e-01
52,89,5.2500000000000002e-01,8.9500000000000002e-01,1.0000000000000000e+00,2.6343606386000001e-01,-7.3656393614000004e-01,7.3656393614000004e-01
53,89,5.3500000000000003e-01,8.9500000000000002e-01,1.0000000000000000e+00,2.6034540513499999e-01,-7.3965459486499996e-01,7.3965459486499996e-01
54,89,5.4500000000000004e-01,8.9500000000000002e-01,0.0000000000000000e+00,2.5606011697100001e-01,2.5606011697100001e-01,2.5606011697100001e-01
55,89,5.5500000000000005e-01,8.9500000000000002e-01,0.0000000000000000e+00,2.5063469434300001e-01,2.5063469434300001e-01,2.5063469434300001e-01
56,89,5.6499999999999995e-01,8.9500000000000002e-01,0.0000000000000000e+00,2.4413827309500000e-01,2.4413827309500000e-01,2.4413827309500000e-01
57,89,5.7499999999999996e-01,8.9500000000000002e-01,0.0000000000000000e+00,2.3665347790600000e-01,2.3665347790600000e-01,2.3665347790600000e-01
58,89,5.8499999999999996e-01,8.9500000000000002e-01,0.0000000000000000e+00,2.2827501220700000e-01,2.2827501220700000e-01,2.2827501220700000e-01
59,89,5.9499999999999997e-01,8.9500000000000002e-01,0.0000000000000000e+00,2.1910799338100001e-01,2.1910799338100001e-01,2.1910799338100001e-01
