cell,x,y,numerical,exact,error,absError
111,5.7500000000000007e-01,2.7500000000000002e-01,-6.4775298961300001e-18,-4.1441913976258831e-35,-6.4775298961300001e-18,6.4775298961300001e-18
112,6.2500000000000000e-01,2.7500000000000002e-01,-6.4775298961300001e-18,-3.0109312945691837e-35,-6.4775298961300001e-18,6.4775298961300001e-18
113,6.7500000000000004e-01,2.7500000000000002e-01,-6.4775298961300001e-18,-1.5829402580081528e-35,-6.4775298961300001e-18,6.4775298961300001e-18
114,7.2500000000000009e-01,2.7500000000000002e-01,-6.4775298961300001e-18,1.2546512039781446e-50,-6.4775298961300001e-18,6.4775298961300001e-18
115,7.7500000000000002e-01,2.7500000000000002e-01,-6.4775298961300001e-18,1.5829402580081595e-35,-6.4775298961300001e-18,6.4775298961300001e-18
116,8.2500000000000007e-01,2.7500000000000002e-01,-6.4775298961300001e-18,3.0109312945691859e-35,-6.4775298961300001e-18,6.4775298961300001e-18
117,8.7500000000000000e-01,2.7500000000000002e-01,-6.4775298961300001e-18,4.1441913976258847e-35,-6.4775298961300001e-18,6.4775298961300001e-18
118,9.2500000000000004e-01,2.7500000000000002e-01,-6.4775298961300001e-18,4.8717891724036582e-35,-6.4775298961300001e-18,6.4775298961300001e-18
119,9.7500000000000009e-01,2.7500000000000002e-01,-6.4775298961300001e-18,5.1225022792354564e-35,-6.4775298961300001e-18,6.4775298961300001e-18
120,2.5000000000000001e-02,3.2500000000000001e-01,-6.4775298961300001e-18,4.1441913976258858e-35,-6.4775298961300001e-18,6.4775298961300001e-18
121,7.5000000000000011e-02,3.2500000000000001e-01,-6.4775298961300001e-18,3.0109312945691795e-35,-6.4775298961300001e-18,6.4775298961300001e-18
122,1.2500000000000000e-01,3.2500000000000001e-01,-6.4775298961300001e-18,1.5829402580081565e-35,-6.4775298961300001e-18,6.4775298961300001e-18
123,1.7500000000000002e-01,3.2500000000000001e-01,-6.4775298961300001e-18,-1.8819768059672166e-50,-6.4775298961300001e-18,6.4775298961300001e-18
124,2.2500000000000001e-01,3.2500000000000001e-01,-6.4775298961300001e-18,-1.5829402580081603e-35,-6.4775298961300001e-18,6.4775298961300001e-18
125,2.7500000000000002e-01,3.2500000000000001e-01,-6.4775298961300001e-18,-3.0109312945691827e-35,-6.4775298961300001e-18,6.4775298961300001e-18
126,3.2500000000000001e-01,3.2500000000000001e-01,-6.4775298961300001e-18,-4.1441913976258879e-35,-6.4775298961300001e-18,6.4775298961300001e-18
127,3.7500000000000000e-01,3.2500000000000001e-01,-6.4775298961300001e-18,-4.8717891724036571e-35,-6.4775298961300001e-18,6.4775298961300001e-18
128,4.2500000000000004e-01,3.2500000000000001e-01,-6.4775298961300001e-18,-5.1225022792354564e-35,-6.4775298961300001e-18,6.4775298961300001e-18
129,4.7500000000000003e-01,3.2500000000000001e-01,-6.4775298961300001e-18,-4.8717891724036571e-35,-6.4775298961300001e-18,6.4775298961300001e-18
130,5.2500000000000002e-01,3.2500000000000001e-01,-6.4775298961300001e-18,-4.1441913976258831e-35,-6.4775298961300001e-18,6.4775298961300001e-18
131,5.7500000000000007e-01,3.2500000000000001e-01,-6.4775298961300001e-18,-3.0109312945691762e-35,-6.4775298961300001e-18,6.4775298961300001e-18
132,6.2500000000000000e-01,3.2500000000000001e-01,-6.4775298961300001e-18,-1.5829402580081570e-35,-6.4775298961300001e-18,6.4775298961300001e-18
133,6.7500000000000004e-01,3.2500000000000001e-01,-6.4775298961300001e-18,1.2546512039781446e-50,-6.4775298961300001e-18,6.4775298961300001e-18
134,7.2500000000000009e-01,3.2500000000000001e-01,-6.4775298961300001e-18,1.5829402580081595e-35,-6.4775298961300001e-18,6.4775298961300001e-18
135,7.7500000000000002e-01,3.2500000000000001e-01,-6.4775298961300001e-18,3.0109312945691859e-35,-6.4775298961300001e-18,6.4775298961300001e-18
136,8.2500000000000007e-01,3.2500000000000001e-01,-6.4775298961300001e-18,4.1441913976258901e-35,-6.4775298961300001e-18,6.4775298961300001e-18
137,8.7500000000000000e-01,3.2500000000000001e-01,-6.4775298961300001e-18,4.8717891724036571e-35,-6.4775298961300001e-18,6.4775298961300001e-18
138,9.2500000000000004e-01,3.2500000000000001e-01,-6.4775298961300001e-18,5.1225022792354564e-35,-6.4775298961300001e-18,6.4775298961300001e-18
139,9.7500000000000009e-01,3.2500000000000001e-01,-6.4775298961300001e-18,4.8717891724036571e-35,-6.4775298961300001e-18,6.4775298961300001e-18
140,2.5000000000000001e-02,3.7500000000000000e-01,-6.4775298961300001e-18,3.0109312945691795e-35,-6.4775298961300001e-18,6.4775298961300001e-18
141,7.5000000000000011e-02,3.7500000000000000e-01,-6.4775298961300001e-18,1.5829402580081565e-35,-6.4775298961300001e-18,6.4775298961300001e-18
142,1.2500000000000000e-01,3.7500000000000000e-01,-6.4775298961300001e-18,-1.8819768059672166e-50,-6.4775298961300001e-18,6.4775298961300001e-18
143,1.7500000000000002e-01,3.7500000000000000e-01,-6.4775298961300001e-18,-1.5829402580081603e-35,-6.4775298961300001e-18,6.4775298961300001e-18
144,2.2500000000000001e-01,3.7500000000000000e-01,-6.4775298961300001e-18,-3.0109312945691827e-35,-6.4775298961300001e-18,6.4775298961300001e-18
145,2.7500000000000002e-01,3.7500000000000000e-01,-6.4775298961300001e-18,-4.1441913976258879e-35,-6.4775298961300001e-18,6.4775298961300001e-18
146,3.2500000000000001e-01,3.7500000000000000e-01,-6.4775298961300001e-18,-4.8717891724036571e-35,-6.4775298961300001e-18,6.4775298961300001e-18
147,3.7500000000000000e-01,3.7500000000000000e-01,-6.4775298961300001e-18,-5.1225022792354564e-35,-6.4775298961300001e-18,6.4775298961300001e-18
148,4.2500000000000004e-01,3.7500000000000000e-01,-6.4775298961300001e-18,-4.8717891724036571e-35,-6.4775298961300001e-18,6.4775298961300001e-18
149,4.7500000000000003e-01,3.7500000000000000e-01,-6.4775298961300001e-18,-4.1441913976258831e-35,-6.4775298961300001e-18,6.4775298961300001e-18
150,5.2500000000000002e-01,3.7500000000000000e-01,-6.4775298961300001e-18,-3.0109312945691837e-35,-6.4775298961300001e-18,6.4775298961300001e-18
151,5.7500000000000007e-01,3.7500000000000000e-01,-6.4775298961300001e-18,-1.5829402580081528e-35,-6.4775298961300001e-18,6.4775298961300001e-18
152,6.2500000000000000e-01,3.7500000000000000e-01,-6.4775298961300001e-18,1.2546512039781446e-50,-6.4775298961300001e-18,6.4775298961300001e-18
153,6.7500000000000004e-01,3.7500000000000000e-01,-6.4775298961300001e-18,1.5829402580081595e-35,-6.4775298961300001e-18,6.4775298961300001e-18
154,7.2500000000000009e-01,3.7500000000000000e-01,-6.4775298961300001e-18,3.0109312945691859e-35,-6.4775298961300001e-18,6.4775298961300001e-18
155,7.7500000000000002e-01,3.7500000000000000e-01,-6.4775298961300001e-18,4.1441913976258847e-35,-6.4775298961300001e-18,6.4775298961300001e-18
156,8.2500000000000007e-01,3.7500000000000000e-01,-6.4775298961300001e-18,4.8717891724036582e-35,-6.4775298961300001e-18,6.4775298961300001e-18
157,8.7500000000000000e-01,3.7500000000000000e-01,-6.4775298961300001e-18,5.1225022792354564e-35,-6.4775298961300001e-18,6.4775298961300001e-18
158,9.2500000000000004e-01,3.7500000000000000e-01,-6.4775298961300001e-18,4.8717891724036571e-35,-6.4775298961300001e-18,6.4775298961300001e-18
159,9.7500000000000009e-01,3.7500000000000000e-01,-6.4775298961300001e-18,4.1441913976258831e-35,-6.4775298961300001e-18,6.4775298961300001e-18
160,2.5000000000000001e-02,4.2500000000000004e-01,-6.4775298961300001e-18,1.5829402580081480e-35,-6.4775298961300001e-18,6.4775298961300001e-18
161,7.5000000000000011e-02,4.2500000000000004e-01,-6.4775298961300001e-18,-1.8819768059672166e-50,-6.4775298961300001e-18,6.4775298961300001e-18
162,1.2500000000000000e-01,4.2500000000000004e-01,-6.4775298961300001e-18,-1.5829402580081603e-35,-6.4775298961300001e-18,6.4775298961300001e-18
163,1.7500000000000002e-01,4.2500000000000004e-01,-6.4775298961300001e-18,-3.0109312945691827e-35,-6.4775298961300001e-18,6.4775298961300001e-18
164,2.2500000000000001e-01,4.2500000000000004e-01,-6.4775298961300001e-18,-4.1441913976258879e-35,-6.4775298961300001e-18,6.4775298961300001e-18
165,2.7500000000000002e-01,4.2500000000000004e-01,-6.4775298961300001e-18,-4.8717891724036603e-35,-6.4775298961300001e-18,6.4775298961300001e-18
166,3.2500000000000001e-01,4.2500000000000004e-01,-6.4775298961300001e-18,-5.1225022792354564e-35,-6.4775298961300001e-18,6.4775298961300001e-18
167,3.7500000000000000e-01,4.2500000000000004e-01,-6.4775298961300001e-18,-4.8717891724036571e-35,-6.4775298961300001e-18,6.4775298961300001e-18
168,4.2500000000000004e-01,4.2500000000000004e-01,-6.4775298961300001e-18,-4.1441913976258831e-35,-6.4775298961300001e-18,6.4775298961300001e-18
169,4.7500000000000003e-01,4.2500000000000004e-01,-6.4775298961300001e-18,-3.0109312945691762e-35,-6.4775298961300001e-18,6.4775298961300001e-18
170,5.2500000000000002e-01,4.2500000000000004e-01,-6.4775298961300001e-18,-1.5829402580081528e-35,-6.4775298961300001e-18,6.4775298961300001e-18
171,5.7500000000000007e-01,4.2500000000000004e-01,-6.4775298961300001e-18,1.2546512039781446e-50,-6.4775298961300001e-18,6.4775298961300001e-18
172,6.2500000000000000e-01,4.2500000000000004e-01,-6.4775298961300001e-18,1.5829402580081595e-35,-6.4775298961300001e-18,6.4775298961300001e-18
173,6.7500000000000004e-01,4.2500000000000004e-01,-6.4775298961300001e-18,3.0109312945691859e-35,-6.4775298961300001e-18,6.4775298961300001e-18
174,7.2500000000000009e-01,4.2500000000000004e-01,-6.4775298961300001e-18,4.1441913976258901e-35,-6.4775298961300001e-18,6.4775298961300001e-18
175,7.7500000000000002e-01,4.2500000000000004e-01,-6.4775298961300001e-18,4.8717891724036582e-35,-6.4775298961300001e-18,6.4775298961300001e-18
176,8.2500000000000007e-01,4.2500000000000004e-01,-6.4775298961300001e-18,5.1225022792354564e-35,-6.4775298961300001e-18,6.4775298961300001e-18
177,8.7500000000000000e-01,4.2500000000000004e-01,-6.4775298961300001e-18,4.8717891724036571e-35,-6.4775298961300001e-18,6.4775298961300001e-18
178,9.2500000000000004e-01,4.2500000000000004e-01,-6.4775298961300001e-18,4.1441913976258831e-35,-6.4775298961300001e-18,6.4775298961300001e-18
179,9.7500000000000009e-01,4.2500000000000004e-01,-6.4775298961300001e-18,3.0109312945691768e-35,-6.4775298961300001e-18,6.4775298961300001e-18
180,2.5000000000000001e-02,4.7500000000000003e-01,-6.4775298961300001e-18,-1.8819768059672166e-50,-6.4775298961300001e-18,6.4775298961300001e-18
